"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","205","15311","ANALYZING POLITICS","Sinno,Abdulkader","43","50","3.009","3.143","58.3","46.5","30.2","11.6","2.3","11","8","10","2","4","7","2","1","2","2","0","0","1","4","5","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","205","8289","ANALYZING POLITICS","Sinno,Abdulkader","31","31","2.787","3.149","58.1","41.9","29","6.5","12.9","3","5","7","1","1","6","2","0","0","2","2","2","0","3","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","211","11587","INTRODUCTION TO LAW","Dalecki,Jacek","110","122","3.058","3.049","22.4","45.5","29.1","16.4","4.5","17","16","19","15","13","11","8","7","11","0","3","0","2","5","6","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","212","14670","MAKING DEMOCRACY WORK","Carugati,Maria Federica","33","40","3.518","3.157","15.8","57.6","39.4","3","0","7","1","8","10","7","5","1","1","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","300","30914","TOPICS IN CUR POL & GOVERNANCE","Winecoff,William Kindred","21","28","3.424","3.229","36.4","61.9","28.6","9.5","0","7","3","5","5","1","3","2","0","1","1","0","0","0","0","1","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","300","30916","TOPICS IN CUR POL & GOVERNANCE","O'Brien,Diana","10","10","3.07","2.553","30","40","40","10","10","0","0","1","3","2","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","300","34101","TOPICS IN CUR POL & GOVERNANCE","Liff,Adam Phail","8","11","2.913","3.003","33.3","12.5","62.5","25","0","3","0","0","1","2","2","1","1","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","301","7579","POL PARTIES & INTEREST GROUPS","Hershey,Marjorie R.","82","92","2.837","3.038","48.2","18.3","57.3","18.3","1.2","14","1","7","7","14","22","11","8","5","2","0","1","0","4","2","7","0","0","1","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","305","7580","CONSTITUTNL RIGHTS & LIBERTIES","Failer,Judith L.","73","79","3.116","3.145","43","32.9","53.4","11","0","8","3","6","15","13","17","9","6","2","0","0","0","0","2","6","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","311","13217","DEMOCRACY & NATIONAL SECURITY","Kastart,Wynand","22","27","2.455","2.844","40.7","31.8","22.7","18.2","13.6","8","0","4","3","2","1","2","2","1","1","2","1","0","3","5","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","316","14676","PUB OPINION & POL PARTICIPATN","DeSante,Christopher David","18","22","3.278","3.281","42.1","38.9","50","11.1","0","4","3","2","2","3","3","3","2","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","318","16271","THE AMERICAN PRESIDENCY","Bianco,William","30","34","3.65","3.077","31.3","70","30","0","0","4","1","8","12","7","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","319","12116","THE UNITED STATES CONGRESS","Kuchem,Matthew Douglas","28","30","2.739","3.151","53.6","32.1","25","32.1","7.1","3","0","5","4","2","2","3","6","1","2","0","2","0","1","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","320","12117","JUDICIAL POLITICS","Braman,Eileen","22","23","3.345","3.301","50","54.5","36.4","9.1","0","1","0","5","7","2","4","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","321","16263","THE MEDIA AND POLITICS","Hayes,Matthew","60","67","2.963","2.983","45","36.7","36.7","21.7","3.3","8","4","5","13","7","8","7","3","6","4","1","0","1","1","0","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","329","30826","RACIAL & ETHNIC POLITICS USA","Fraga,Bernard L.","68","77","3.144","3.233","54.9","42.6","41.2","10.3","5.9","9","1","12","16","12","7","9","2","4","1","0","2","2","0","3","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","343","11588","POLITICS OF INTL DEVELOPMENT","Schon,Justin","21","25","3.6","3.216","43.5","71.4","28.6","0","0","4","1","6","8","1","4","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","344","30829","CIVIL WARS","Loyle,Cyanne","28","37","2.764","3.14","48.3","17.9","46.4","32.1","3.6","9","2","1","2","6","4","3","1","5","3","0","0","1","0","1","8","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","350","10182","POLITICS OF THE EUROPEAN UNION","Hellwig,Timothy","22","24","3.291","2.983","63.6","40.9","54.5","0","4.5","2","2","4","3","4","5","3","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","352","30917","THE HOLOCAUST & POLITICS","Bielasiak,Jacob","58","64","3.234","3.248","40","48.3","32.8","13.8","3.4","7","5","16","7","8","8","3","5","1","2","1","1","0","1","0","4","0","0","2","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","353","30918","POLITICS OF GENDER & SEXUALITY","O'Brien,Diana","47","52","3.296","3.209","34","48.9","42.6","4.3","2.1","6","0","8","15","9","8","3","1","1","0","1","0","0","1","3","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","362","30906","INTL POLITICS SELECTED REGIONS","Ganguly,Sumit","11","14","3.382","3.353","53.8","27.3","72.7","0","0","3","0","2","1","6","1","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","368","14699","RUSSIAN & SOVIET FOREIGN POL","Spechler,Dina R.","17","23","2.812","3.208","42.9","17.6","52.9","29.4","0","6","0","0","3","2","2","5","3","1","1","0","0","0","0","4","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","375","12695","WAR & INTERNATIONAL CONFLICT","Rasler,Karen A.","20","21","2.94","3.027","35","35","30","35","0","1","0","5","2","0","4","2","1","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","379","13236","ETHICS AND PUBLIC POLICY","Failer,Judith L.","61","66","3.569","3.178","58.7","67.2","31.1","0","0","6","8","15","18","8","10","1","0","0","0","0","0","0","1","1","3","0","0","1","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","382","10030","MODERN POLITICAL THOUGHT","Craiutu,Aurelian","42","50","3.183","3.216","51.1","45.2","33.3","19","0","9","0","15","4","5","6","3","3","3","2","0","0","0","1","5","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","384","7582","DEV AMERICAN POLITICAL THOUGHT","Goldsmith,Zachary Robert","48","62","3.054","3.151","46","41.7","33.3","20.8","2.1","15","2","10","8","4","5","7","4","6","0","0","0","1","1","2","12","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","399","14707","POLITICS OF THE UN","Spechler,Dina R.","17","19","3.788","3.416","44.4","88.2","5.9","5.9","0","2","2","10","3","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","405","30921","MODELS&THEORIES POL DEC MAKING","Razo,Armando","8","9","3.3","3.367","50","50","37.5","12.5","0","1","1","1","2","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","490","13738","SENIOR SEM IN POLIT SCIENCE","Rasler,Karen A.","8","9","3.425","3.395","87.5","50","50","0","0","1","0","3","1","0","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","490","9150","SENIOR SEM IN POLIT SCIENCE","Loyle,Cyanne","17","18","2.982","3.219","83.3","41.2","29.4","23.5","0","2","0","4","3","3","0","2","1","3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","490","9151","SENIOR SEM IN POLIT SCIENCE","Smyth,Regina","21","22","3.876","3.214","81.8","90.5","9.5","0","0","1","1","15","3","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","490","9152","SENIOR SEM IN POLIT SCIENCE","Braman,Eileen","12","12","3.325","3.046","91.7","41.7","41.7","16.7","0","0","0","4","1","3","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","550","11742","POLS & PROFESSIONAL DEV","Hershey,Marjorie R.","6","6","4","3.918","83.3","100","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","557","30922","COMPAR POL: APPROACHES & ISS","Bielasiak,Jacob","12","12","3.925","3.941","91.7","100","0","0","0","0","0","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","569","30978","INTL RELNS: APPROACHES & ISS","Thompson,William R.","6","6","4","3.921","66.7","100","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","576","14711","POLITICAL DATA ANALYSIS II","Bianco,William","11","12","3.727","3.914","72.7","72.7","27.3","0","0","1","0","6","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","657","16315","COMPARATIVE POLITICS","Hellwig,Timothy","7","7","3.829","3.858","100","100","0","0","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","657","16411","COMPARATIVE POLITICS","MacLean,Lauren Mathews Morris","11","11","4","3.943","63.6","100","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","POLS","POLS-Y","675","30924","POLITICAL PHILOSOPHY","Isaac,Jeffrey C.","8","11","3.925","3.859","60","100","0","0","0","3","1","5","2","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-G","901","7597","ADVANCED RESEARCH","Hetrick,William P.","16","23","4","3.936","100","100","0","0","0","7","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-K","300","17229","STATISTICAL TECHNIQUES","Jones,Michael","80","83","3.23","3.277","32.5","52.5","30","11.3","5","4","10","18","14","12","3","9","3","3","3","1","1","2","1","0","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-K","300","7598","STATISTICAL TECHNIQUES","AuBuchon,Angela Marie","71","82","3.072","3.229","33.8","42.3","35.2","15.5","2.8","14","6","13","11","7","12","6","6","4","1","2","0","0","3","9","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-K","300","7599","STATISTICAL TECHNIQUES","Emerick,Brandi Lee","55","61","3.113","3.138","33.3","52.7","25.5","12.7","1.8","10","8","11","10","5","5","4","3","3","1","1","0","0","4","2","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-K","300","7600","STATISTICAL TECHNIQUES","Loria,Melissa Jane","76","85","3.391","3.307","46.3","47.4","39.5","11.8","0","10","0","36","0","14","16","0","6","2","1","0","0","0","1","4","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-K","300","7601","STATISTICAL TECHNIQUES","Hullinger,Richard Alan","108","121","2.981","3.303","42.7","41.7","30.6","20.4",".9","20","5","19","21","16","10","7","11","6","5","0","0","1","7","2","11","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-OS","300","10035","UNDISTRIBUTED OVERSEAS STUDY","","12","12","3.508","3.422","58.3","66.7","25","8.3","0","0","0","3","5","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","101","13739","INTRODUCTORY PSYCHOLOGY 1","AuBuchon,Angela Marie","208","257","2.541","2.995",".8","16.8","39.9","29.8","8.2","60","4","14","17","24","35","24","22","29","11","6","6","5","11","26","13","9","0","1","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","101","15851","INTRODUCTORY PSYCHOLOGY 1","Motz,Benjamin Alan","231","273","3.329","3.147","0","61","23.8","8.7","3","50","35","75","31","14","34","7","8","4","8","3","2","2","8","10","19","13","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","101","15920","INTRODUCTORY PSYCHOLOGY 1","Motz,Benjamin Alan","217","272","2.902","3.013",".4","47.5","25.8","7.8","10.1","74","20","49","34","20","21","15","8","8","1","5","13","4","19","13","26","16","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","101","7602","INTRODUCTORY PSYCHOLOGY 1","Thomassen,Lisa Jane","93","124","2.7","2.838","1.7","31.2","30.1","25.8","4.3","39","8","9","12","4","17","7","13","9","2","1","3","0","8","25","5","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","101","7603","INTRODUCTORY PSYCHOLOGY 1","Cuellar,Jim S.","311","374","2.74","3.066",".9","23.2","41.8","24.8","8","70","10","30","32","27","67","36","25","44","8","11","11","3","7","22","36","5","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","101","7604","INTRODUCTORY PSYCHOLOGY 1","Crystal,Jonathon","65","78","2.931","3.337","2.7","32.3","43.1","15.4","6.2","15","3","9","9","8","14","6","2","7","1","2","1","1","2","8","3","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","101","7605","INTRODUCTORY PSYCHOLOGY 1","Huber,Jeffrey J","230","246","3.177","3.098",".9","45.2","36.1","13.9","3","20","31","33","40","29","39","15","13","14","5","3","1","3","4","1","11","4","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","102","29952","INTRODUCTORY PSYCHOLOGY 2","Sinex,Linda Hoke","78","88","3.637","3.203","3.8","75.6","19.2","1.3","1.3","12","32","16","11","11","2","2","1","0","0","0","1","0","2","0","8","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","102","32895","INTRODUCTORY PSYCHOLOGY 2","Brown,Emily Cheshire","101","118","3.216","3.224","7.2","43.6","41.6","11.9","3","17","0","17","27","16","21","5","4","5","3","1","2","0","0","5","7","5","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","102","7606","INTRODUCTORY PSYCHOLOGY 2","Cuellar,Jim S.","236","259","3.041","3.169","10.6","43.6","32.2","17.8","3.4","30","34","42","27","11","34","31","10","24","8","0","5","3","7","9","13","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","102","7607","INTRODUCTORY PSYCHOLOGY 2","Vlachos-Weber,Irene Diana","337","354","3.234","3.143","11.7","51.6","31.2","11.6","3.9","23","30","91","53","32","45","28","17","15","7","2","7","4","6","3","12","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","102","7608","INTRODUCTORY PSYCHOLOGY 2","Sinex,Linda Hoke","77","85","3.747","3.306","5","83.1","14.3","2.6","0","8","30","19","15","6","1","4","0","0","2","0","0","0","0","1","5","2","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","102","7609","INTRODUCTORY PSYCHOLOGY 2","Finn,Peter","35","38","2.634","2.891","16.2","28.6","25.7","25.7","17.1","4","1","8","1","1","7","1","4","5","0","1","5","0","1","1","1","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","155","9352","INTRO TO PSY & BRAIN SCIENCES","Fyfe,Emily Ruth","45","53","3.318","3.145","14.6","57.8","22.2","15.6","2.2","9","17","8","1","3","4","3","3","2","2","1","0","0","1","2","5","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","155","9353","INTRO TO PSY & BRAIN SCIENCES","Kennedy,Dan","73","101","2.892","3.041","11","42.5","20.5","26","6.8","31","4","16","11","7","4","4","6","8","5","4","1","0","3","11","10","7","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","199","7613","CAREER PLANNING: PSYCH MAJORS","Patton,Cynthia M","9","112","0","3.118","76","0","0","0","0","112","0","0","0","0","0","0","0","0","0","0","0","0","9","9","8","1","0","0","85","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","211","7614","METH OF EXPERIMNTL PSYCHOLOGY","Hullinger,Richard Alan","198","223","2.924","3.082","68.5","39.9","37.4","9.1","4","44","7","45","27","27","31","16","12","4","2","0","4","4","19","17","7","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","303","14003","HEALTH PSYCHOLOGY","Brown,Emily Cheshire","47","59","3.44","3.264","42","66","17","14.9","0","13","9","13","9","6","1","1","4","2","1","0","0","0","1","3","9","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","304","9354","SOC PSYCHOL INDIV DIFFERENCES","Rydell,Robert Joseph","63","72","2.963","3.171","51.5","41.3","30.2","20.6","4.8","11","0","15","11","3","8","8","7","2","4","2","1","0","2","2","6","0","0","0","0","0","0","1","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","304","9355","SOC PSYCHOL INDIV DIFFERENCES","Thompson,Scott A","59","73","3.234","3.263","66.7","45.8","37.3","15.3","0","15","6","15","6","6","10","6","3","5","1","0","0","0","1","3","10","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","304","9356","SOC PSYCHOL INDIV DIFFERENCES","Hirt,Edward Raymond","74","81","2.791","3.136","56.4","25.7","43.2","23","2.7","11","1","15","3","3","21","8","6","8","3","0","2","0","4","3","3","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","304","9357","SOC PSYCHOL INDIV DIFFERENCES","Krendl,Anne Catherine","63","70","2.811","3.193","61.9","27","38.1","25.4","9.5","7","0","8","9","7","10","7","10","3","3","1","3","2","0","0","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","315","7619","DEVELOPMENTAL PSYCHOLOGY","Thomassen,Lisa Jane","57","70","3.095","3.246","61.7","35.1","47.4","12.3","3.5","14","3","11","6","8","12","7","3","3","1","1","1","0","1","3","10","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","315","8072","DEVELOPMENTAL PSYCHOLOGY","Fyfe,Emily Ruth","106","113","3.491","3.359","39.8","58.5","36.8","3.8","0","8","22","27","13","9","22","8","2","2","0","0","0","0","1","1","5","0","0","1","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","318","16893","FOUNDATIONS CLINICAL SCIENCE","Zhang,Ke Anne","23","25","3.691","3.36","91.3","65.2","34.8","0","0","2","0","14","1","6","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","319","13259","THE PSYCHOLOGY OF PERSONALITY","Roberts,Alan C.","70","74","2.977","3.005","56.3","35.7","41.4","20","0","6","3","5","17","5","17","7","3","5","6","0","0","0","2","0","3","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","324","14819","ABNORMAL PSYCHOLOGY","Thomassen,Lisa Jane","58","64","2.803","3.308","24.2","20.7","56.9","10.3","10.3","7","3","4","5","5","17","11","3","3","0","1","4","1","1","4","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","324","15922","ABNORMAL PSYCHOLOGY","Viken,Richard J.","100","112","2.935","3.39","22.6","46","25","18","3","20","4","31","11","2","17","6","5","8","5","0","3","0","8","6","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","324","7620","ABNORMAL PSYCHOLOGY","Vlachos-Weber,Irene Diana","106","114","3.625","3.487","32.7","71.7","23.6","3.8","0","9","6","51","19","13","7","5","2","2","0","0","0","0","1","0","7","1","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","324","7621","ABNORMAL PSYCHOLOGY","Roberts,Alan C.","16","18","3.506","3.109","43.8","62.5","31.3","6.3","0","2","5","3","2","0","4","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","324","7622","ABNORMAL PSYCHOLOGY","Roberts,Alan C.","53","65","2.745","3.07","39.3","32.1","28.3","28.3","7.5","14","1","8","8","3","10","2","2","11","2","2","2","0","2","3","9","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","330","13115","PERCEPTION/ACTION","Bingham,Geoffrey","24","28","3.058","3.134","26.9","45.8","33.3","12.5","0","6","4","4","3","3","2","3","1","2","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","335","12321","COGNITIVE PSYCHOLOGY","Landy,David","85","96","2.965","3.044","54.4","49.4","23.5","14.1","3.5","19","2","25","15","4","11","5","7","4","1","0","3","0","8","5","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","335","12543","COGNITIVE PSYCHOLOGY","AuBuchon,Angela Marie","64","90","3.003","3.135","50","37.5","42.2","14.1","3.1","28","2","9","13","6","11","10","3","2","4","2","0","0","2","12","14","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","335","7623","COGNITIVE PSYCHOLOGY","Gold,Jason M","60","74","3.527","3.322","71.4","71.7","23.3","5","0","14","6","11","26","3","6","5","1","1","1","0","0","0","0","3","11","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","337","9527","CLINICAL NEUROSCIENCE","O'Donnell,Brian F.","60","67","3.372","3.367","85.7","58.3","25","13.3","1.7","8","13","15","7","6","7","2","3","5","0","1","0","0","1","3","4","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","338","15923","PSYCH OF COACH AND MOTOR PERF","Huber,Jeffrey J","56","63","3.255","3.284","23.3","44.6","44.6","7.1","3.6","7","2","15","8","8","6","11","1","3","0","1","1","0","0","4","3","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","346","10571","NEUROSCIENCE","Kalinovsky,Anna","75","85","3.168","3.075","56.3","50.7","29.3","13.3","2.7","13","18","9","11","5","12","5","3","6","1","1","1","0","3","5","5","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","346","13742","NEUROSCIENCE","Farley,Joseph","39","52","2.826","3.125","71.7","28.2","35.9","33.3","0","14","0","7","4","4","5","5","4","4","5","0","0","0","1","7","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W2","Eight Week - Second","PSY","PSY-P","346","14820","NEUROSCIENCE","Bradshaw,Heather B","41","51","3.72","3.321","73.3","85.4","9.8","2.4","0","11","4","28","3","0","2","2","0","1","0","0","0","0","1","4","6","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","346","9358","NEUROSCIENCE","Newman,Ehren Lee","102","113","3.196","3.281","71.7","43.1","41.2","13.7","2","11","1","14","29","18","11","13","6","6","2","1","0","1","0","4","7","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","1","Regular Academic Session","PSY","PSY-P","347","15928","SCIENCE OF HUMAN SEXUALITY","Heiman,Julia R","28","38","2.961","3.253","46.7","32.1","39.3","28.6","0","10","0","3","6","1","7","3","4","1","3","0","0","0","0","2","8","0","0","0","0","0","0","0","0","06-16-2017",
"Spring 2017","4172","8W1","Eight Week - First","PSY","PSY-P","349","12705","COGNITIVE NEUROSCIENCE","James,Karin Harman","37","41","3.511","3.399","89.2","67.6","27","2.7","0","5","13","7","5","3","2","5","0","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","06-16-2017",
