"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","379","11011","PERF MEASUREMENT&PROGRAM EVAL","King,Mindy Hightower","41","45","3.371","3.264","100","51.2","39","9.8","0","4","3","9","9","5","8","3","1","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","379","31284","PERF MEASUREMENT&PROGRAM EVAL","King,Mindy Hightower","40","46","2.985","3.083","92.5","32.5","45","15","5","7","2","5","6","6","8","4","2","2","2","2","0","0","1","0","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","379","32980","PERF MEASUREMENT&PROGRAM EVAL","Sherrod,Jessica","38","46","3.529","3.005","84.2","65.8","23.7","10.5","0","8","11","9","5","3","3","3","3","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","386","5910","CASE STDS FOR POLICY ANALYSIS","Desai,Sameeksha","46","53","3.565","3.133","87","71.7","21.7","4.3","2.2","7","0","23","10","1","6","3","2","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","401","5914","FIN & COST BENEFIT ANALYSIS","Freedman,Seth","22","23","3.205","3.146","100","40.9","40.9","9.1","9.1","1","0","6","3","6","3","0","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","401","8791","FIN & COST BENEFIT ANALYSIS","Krutilla,Kerry","39","41","3.249","3.116","90","51.3","38.5","2.6","7.7","2","0","8","12","4","6","5","1","0","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","405","5915","PUBL LAW & LEGISLATIVE PROCESS","Barnes,John Frederic","43","45","3.614","3.261","90.7","69.8","23.3","7","0","2","12","14","4","4","4","2","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","412","32979","LEADERSHIP AND ETHICS","Tariq,Iram","63","72","3.26","2.991","89.1","28.6","69.8","1.6","0","9","0","6","12","19","15","10","1","0","0","0","0","0","0","1","8","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","412","8792","LEADERSHIP AND ETHICS","Long Thompson,Jill Lynette","93","102","3.096","3.145","100","19.4","71","8.6","1.1","9","4","7","7","21","29","16","5","3","0","0","1","0","0","0","9","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","432","5916","LABOR REL IN THE PUBLIC SECTOR","Guyott,Nancy Joy","55","61","3.444","3.053","78.9","60","32.7","5.5","1.8","6","7","12","14","6","7","5","1","2","0","0","1","0","0","2","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","432","7337","LABOR REL IN THE PUBLIC SECTOR","Sklar,Pamela S.","35","41","3.754","3.182","71.4","80","17.1","2.9","0","6","5","18","5","3","2","1","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","435","14467","NEGOTIATION & ALTERN DISP RES","Amsler,Lisa Blomgren","40","44","3.085","3.265","85.4","22.5","67.5","7.5","2.5","4","0","4","5","10","7","10","2","1","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","435","5917","NEGOTIATION & ALTERN DISP RES","Branham,Gary Lee","57","60","3.189","3.135","83.1","29.8","61.4","5.3","1.8","4","1","12","4","16","13","6","1","0","2","1","0","0","1","2","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","435","5918","NEGOTIATION & ALTERN DISP RES","Branham,Gary Lee","50","57","3.25","3.055","76.5","46","44","8","2","7","5","5","13","7","6","9","0","4","0","0","1","0","0","1","6","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","436","13147","COMM FOR GOVT & NONPROFIT ORGS","Heimer Dadds,Julia Mary","46","50","4","3.303","80.4","100","0","0","0","4","46","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","437","13242","PUBLIC TRANSPORTATION","McLary,James","26","27","3.746","3.145","88.5","76.9","23.1","0","0","1","10","7","3","3","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","441","10419","TOPICS IN FIN MGMT & POLICY","Renner,Terri L.","13","13","2.7","3.165","92.3","7.7","61.5","30.8","0","0","0","0","1","0","6","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","443","14821","MANAGING WORK FORCE DIVERSITY","Fulton,Brad","42","49","3.605","3.038","83.3","66.7","28.6","4.8","0","7","0","19","9","7","5","0","1","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","443","5919","MANAGING WORK FORCE DIVERSITY","Rayzor,Natalia","40","42","3.533","3.168","78","65","30","5","0","2","1","15","10","3","6","3","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","449","9618","SENIOR POLICY SEMINAR","Avellaneda,Claudia Nancy","16","18","3.044","3.182","100","56.3","18.8","6.3","12.5","3","1","6","2","1","2","0","0","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","10421","CONTEM ISSUES IN PUBLIC AFF","DeLong,Brian","6","7","4","3.618","66.7","100","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","11008","CONTEM ISSUES IN PUBLIC AFF","Schneller,Paul J","17","20","3.494","3.33","88.2","58.8","35.3","5.9","0","3","2","6","2","0","5","1","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","12393","CONTEM ISSUES IN PUBLIC AFF","Nierzwicki Jr,Frank Leonard","11","16","3.382","3.158","83.3","54.5","45.5","0","0","5","0","0","6","1","3","1","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","12946","CONTEM ISSUES IN PUBLIC AFF","Nicholson-Crotty,Sean","27","32","3.344","3.315","86.7","44.4","48.1","3.7","3.7","5","1","7","4","5","7","1","1","0","0","0","1","0","0","2","2","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","13294","CONTEM ISSUES IN PUBLIC AFF","Karaagac,John","22","25","3.759","3.711","66.7","90.9","9.1","0","0","3","2","5","13","2","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","13302","CONTEM ISSUES IN PUBLIC AFF","McLary,James","13","17","3.777","3.169","100","84.6","15.4","0","0","4","5","3","3","1","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","13721","CONTEM ISSUES IN PUBLIC AFF","Devereaux,James Michael","13","15","3.854","3.151","84.6","92.3","7.7","0","0","2","1","8","3","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","14470","CONTEM ISSUES IN PUBLIC AFF","Fernandez,Sergio","13","15","3.692","3.445","78.6","69.2","30.8","0","0","2","0","6","3","3","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","14471","CONTEM ISSUES IN PUBLIC AFF","Amsler,Terry Lee","22","23","3.618","3.22","90.9","86.4","9.1","0","0","2","0","10","9","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","14473","CONTEM ISSUES IN PUBLIC AFF","Karaagac,John","24","27","3.317","3.208","88","37.5","54.2","8.3","0","3","1","2","6","6","7","0","2","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","14822","CONTEM ISSUES IN PUBLIC AFF","Lyons,Al L","19","21","3.184","3.288","100","52.6","31.6","10.5","0","3","0","4","6","2","3","1","0","2","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","14826","CONTEM ISSUES IN PUBLIC AFF","Konisky,David","19","24","3.153","3.172","85","47.4","42.1","5.3","0","6","0","3","6","2","2","4","1","0","0","0","0","0","1","1","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","31286","CONTEM ISSUES IN PUBLIC AFF","Wirsching,Katharine","12","16","3.392","3.346","75","66.7","25","0","0","5","2","4","2","1","2","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","32975","CONTEM ISSUES IN PUBLIC AFF","Fuentes-Rohwer,Luis E.","51","54","3.288","3.35","92.2","43.1","47.1","7.8","0","4","3","7","12","11","9","4","4","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","33598","CONTEM ISSUES IN PUBLIC AFF","Saulters,Oral S","10","12","3.57","3.063","70","60","40","0","0","2","0","3","3","3","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","5920","CONTEM ISSUES IN PUBLIC AFF","Cox,David K","18","21","3.239","3.122","84.2","27.8","66.7","5.6","0","3","0","4","1","5","4","3","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","5921","CONTEM ISSUES IN PUBLIC AFF","McLean,Donna Rae","22","22","3.627","3.521","86.4","68.2","31.8","0","0","0","0","7","8","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","8571","CONTEM ISSUES IN PUBLIC AFF","Kuhar,Ursula Maria","14","21","3.093","3.078","57.1","35.7","50","7.1","0","8","0","3","2","2","5","0","1","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","450","8901","CONTEM ISSUES IN PUBLIC AFF","Nierzwicki Jr,Frank Leonard","17","17","3.2","3.28","88.2","17.6","70.6","11.8","0","0","0","0","3","9","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","458","5922","FUND DEV FOR NONPRFT ORG","Rogers,Randy Joseph","28","33","3.857","3.316","73.3","89.3","7.1","3.6","0","5","0","23","2","2","0","0","0","1","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","462","8900","COMMUNITY DEVELOPMENT","Nierzwicki Jr,Frank Leonard","58","63","3.248","3.079","74.6","31","63.8","5.2","0","5","0","2","16","15","18","4","3","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","463","5923","INTERPERS RELATNS IN WRK PLACE","McGarvey,Dick","14","16","3.479","3.118","85.7","57.1","35.7","7.1","0","2","0","4","4","3","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","463","8903","INTERPERS RELATNS IN WRK PLACE","McGarvey,Dick","46","51","3.615","3.102","76.1","73.9","26.1","0","0","5","0","11","23","6","4","2","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","475","13166","DATABASE MANAGEMENT SYSTEMS","Morris,Roger Alan","22","29","3.359","3.135","91.7","68.2","18.2","9.1","0","8","2","6","7","1","3","0","0","1","1","0","0","0","1","2","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","476","12643","COMPNSATION STRATEGY & SYSTEMS","Grundmann,Daniel J.","69","73","3.375","3.178","98.6","47.8","49.3","2.9","0","4","0","11","22","11","16","7","1","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","477","13735","STRATEGIC HUMAN RESOURCE MGMT","Grundmann,Daniel J.","82","89","2.954","3.114","85.7","17.1","59.8","23.2","0","7","0","8","6","14","23","12","10","7","2","0","0","0","0","2","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","478","12647","EMPLOYMNT LAW HUMAN RES MGMT","O'Guinn,M Dave","49","60","2.963","3.219","100","30.6","49","12.2","6.1","12","2","4","9","7","11","6","3","1","2","1","2","0","1","6","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","479","13742","EMPL RECRUTMNT & SELEC PUB SEC","Hughes,Cheryl Kay","66","69","3.489","3.218","95.6","59.1","33.3","6.1","0","4","0","24","15","16","6","0","2","0","2","0","0","0","1","2","1","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","502","13406","PUBLIC MANAGEMENT","Engbers,Trent Aaron","31","41","3.477","3.587","8.3","71","22.6","0","0","12","0","13","9","5","2","0","0","0","0","0","0","0","2","3","5","2","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","502","5927","PUBLIC MANAGEMENT","Avellaneda,Claudia Nancy","23","26","3.774","3.535","92","82.6","17.4","0","0","3","2","11","6","2","2","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","502","5928","PUBLIC MANAGEMENT","Fernandez,Sergio","61","63","3.844","3.598","93.4","91.8","8.2","0","0","2","0","36","20","5","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","502","5929","PUBLIC MANAGEMENT","Rutherford,Amanda","33","35","3.709","3.233","100","81.8","18.2","0","0","2","0","12","15","3","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","502","5930","PUBLIC MANAGEMENT","Rabovsky,Tom","20","22","3.85","3.617","95","85","15","0","0","2","6","10","1","1","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","506","12120","STAT ANALYS FOR EFF DEC MAKING","Rubin,Barry M.","36","41","3.411","3.632","2.5","36.1","63.9","0","0","5","0","8","5","12","10","1","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","506","13163","STAT ANALYS FOR EFF DEC MAKING","Rubin,Barry M.","48","51","3.548","3.615","92","54.2","45.8","0","0","3","1","17","8","11","9","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","506","34868","STAT ANALYS FOR EFF DEC MAKING","Woronkowicz,Joanna","24","28","3.317","3.658","0","58.3","25","8.3","4.2","5","2","7","5","5","1","0","1","1","0","1","0","0","1","1","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","506","5931","STAT ANALYS FOR EFF DEC MAKING","Rabovsky,Tom","49","50","3.461","3.546","90","57.1","36.7","6.1","0","1","5","12","11","5","9","4","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","506","5932","STAT ANALYS FOR EFF DEC MAKING","Alexeev,Alexander","41","47","3.668","3.37","97.6","75.6","24.4","0","0","6","0","12","19","7","3","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","506","9034","STAT ANALYS FOR EFF DEC MAKING","Good,David Henning","18","21","3.139","3.252","100","27.8","50","22.2","0","3","0","4","1","4","3","2","4","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","517","35803","PUBLIC MANAGEMENT ECONOMICS","Richards,Kenneth R.","44","49","3.42","3.582","97.9","50","45.5","4.5","0","5","8","7","7","9","3","8","1","1","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","517","5934","PUBLIC MANAGEMENT ECONOMICS","Richards,Kenneth R.","39","44","3.174","3.291","97.6","38.5","43.6","17.9","0","5","1","12","2","3","5","9","5","1","1","0","0","0","0","2","2","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","517","5935","PUBLIC MANAGEMENT ECONOMICS","Zorn,C. Kurt","37","41","3.311","3.538","97.5","27","73","0","0","4","0","3","7","17","5","5","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","517","9971","PUBLIC MANAGEMENT ECONOMICS","Duncan,Denvil","51","55","3.069","3.364","100","27.5","58.8","11.8","0","5","1","5","8","9","11","10","4","2","0","0","0","0","1","2","1","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","540","5937","LAW AND PUBLIC AFFAIRS","Cate,Beth E","43","46","3.637","3.573","97.8","72.1","27.9","0","0","3","2","7","22","11","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","540","5938","LAW AND PUBLIC AFFAIRS","Need,Andrea","38","42","3.461","3.267","100","50","50","0","0","4","0","14","5","4","11","4","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","550","10865","TOPICS IN PUBLIC AFFAIRS","Abhyankar,Rajendra Madhukar","7","7","3.914","3.469","85.7","100","0","0","0","0","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","550","13149","TOPICS IN PUBLIC AFFAIRS","Pirog,Maureen","13","16","3.923","3.699","92.3","92.3","7.7","0","0","3","0","12","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","550","13756","TOPICS IN PUBLIC AFFAIRS","Afoaku,Osita","13","15","3.569","3.423","0","69.2","23.1","7.7","0","2","0","4","5","2","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","550","14474","TOPICS IN PUBLIC AFFAIRS","Cole,Daniel H.","9","9","3.889","3.682","100","88.9","11.1","0","0","0","2","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","550","14825","TOPICS IN PUBLIC AFFAIRS","Richards,Kenneth R.","11","17","4","3.692","100","100","0","0","0","6","0","11","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","1","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","580","5939","READINGS IN PUBLIC AFFAIRS","Gazley,Beth","9","11","4","3.66","100","100","0","0","0","2","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","600","14476","CAPSTONE IN PUBL & ENV AFFAIR","Henshel,Diane S.","7","7","4","3.548","100","100","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","600","32974","CAPSTONE IN PUBL & ENV AFFAIR","Meretsky,Vicky J.","10","10","3.81","3.543","100","90","10","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","606","8795","STATISTICS FOR RSCH PUB AFFS I","Wing,Coady","11","13","3.7","3.706","91.7","72.7","27.3","0","0","2","2","3","3","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","640","12119","LAW, PUBLIC MGMT & PUBLIC POL","Cate,Beth E","15","15","3.9","3.699","93.3","100","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","680","9445","RSRCH DESIGN & METH PUB AFF","Fernandez,Sergio","11","11","3.845","3.671","90.9","81.8","18.2","0","0","0","0","9","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPEA","SPEA-V","890","5943","THESIS (PH D)","Fernandez,Sergio","15","15","4","3.816","100","100","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","INT","Intersession","SPH","SPH-A","265","15333","ATHLETIC TRAINING EDUC I","Sage,Bradley","20","21","3.715","3.378","100","70","30","0","0","1","5","6","3","4","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPH","SPH-A","269","4143","CLINICAL EDUC IN ATHL TRNG I","Sage,Bradley","19","20","3.879","3.384","100","89.5","10.5","0","0","1","3","11","3","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPH","SPH-A","279","4144","RECOG/EVAL-LOWER EXTEMITY INJ","Grove,Katie A.","19","20","3.547","3.384","100","57.9","42.1","0","0","1","0","6","5","4","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPH","SPH-A","282","4145","STRAP/BANDAGING OF PHYS ACTIVE","Langemaat,Joel Victor","19","20","3.753","3.384","100","89.5","10.5","0","0","1","0","8","9","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W1","Eight Week - First","SPH","SPH-A","362","11594","COACHING OF BASKETBALL","Grossman,Jayd","24","28","3.421","2.945","50","70.8","12.5","12.5","0","5","2","14","1","0","2","1","1","0","2","0","0","0","1","2","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W1","Eight Week - First","SPH","SPH-A","363","11597","COACHING OF BASEBALL","Morgan,Robert G","6","8","3.55","2.827","50","66.7","16.7","16.7","0","2","0","4","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","INT","Intersession","SPH","SPH-A","365","32426","ATHLETIC TRAINING EDUC II","Sage,Bradley","16","16","3.738","3.185","100","87.5","6.3","6.3","0","0","5","4","5","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPH","SPH-A","381","4148","CLINICAL EDUC IN ATHL TRNG III","Sage,Bradley","16","16","3.731","3.185","100","81.3","12.5","6.3","0","0","2","10","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPH","SPH-A","481","4149","CLIN EDUC IN ATHL TRAINING V","Sage,Bradley","15","17","3.847","3.383","100","86.7","13.3","0","0","2","3","7","3","2","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","8W2","Eight Week - Second","SPH","SPH-A","483","4150","PRINC OF SPORTS OFFICIATING","Debro,Marcus","10","17","4","3.058","7.1","100","0","0","0","7","2","8","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPH","SPH-A","490","14980","ORG & ADMIN OF ATHLETIC TRNG","Sage,Bradley","15","17","3.647","3.383","100","66.7","33.3","0","0","2","1","3","6","5","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","01-20-2017",
"Fall 2016","4168","1","Regular Academic Session","SPH","SPH-A","494","4151","SENIOR SEM IN ATHLETIC TRAIN","Grove,Katie A.","16","17","3.775","3.383","100","81.3","18.8","0","0","1","4","7","2","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-20-2017",
