"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","202","32614","INTRO TEXTILE SCIENCE: LAB","Shah,Anushree","18","23","3.511","3.221","44.4","66.7","27.8","5.6","0","5","5","2","5","1","2","2","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","203","33799","INTRODUCTORY TEXTILE SCIENCE","Embry,Mary Christine","113","136","3.003","3.097","48.7","32.7","40.7","21.2","4.4","24","8","18","11","19","14","13","9","9","6","3","2","0","1","6","17","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","213","32615","FASHN DSGN I:RSCH & ILLUSTRATN","Matranga,Mary Jane","23","23","3.057","3.101","73.9","30.4","56.5","4.3","4.3","1","3","2","2","5","4","4","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","217","33842","FASHION DESIGN II:  IDEATION","Matranga,Mary Jane","22","22","3.495","2.997","81.8","68.2","22.7","9.1","0","0","4","2","9","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","303","15949","FASHION STUDIO II","Frye,Lori E","21","23","2.757","2.992","85.7","23.8","42.9","28.6","4.8","2","1","2","2","0","6","3","2","1","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","328","33880","EXPER FASHN STUDIO:DIGITL APPL","Orr,David A","11","11","3.727","3.126","81.8","72.7","27.3","0","0","0","0","8","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","340","12881","HISTORY OF FASHION","Hasty,Ashley","33","37","3.736","3.371","81.8","84.8","12.1","3","0","4","4","17","7","0","1","3","1","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","406","12887","DRESS STUDIES: THEORY&ANALYSIS","Christiansen,Deborah Lynn","27","30","3.715","3.156","82.1","85.2","11.1","3.7","0","3","5","10","8","1","0","2","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","408","33873","EXPER FASHION STUDIO: DRAPING","Matranga,Mary Jane","9","9","3.378","3.035","88.9","55.6","33.3","11.1","0","0","4","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-F","417","33866","FASHN DSGN III:PRESENTATN&ANLS","Christiansen,Deborah Lynn","15","15","3.647","3.14","93.3","66.7","33.3","0","0","0","5","2","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","100","9192","INTR RETAIL DSGN & MERCHANDSNG","Shaffer,Janis Lynn","130","157","2.97","3.008","10.8","36.2","42.3","12.3","8.5","28","5","24","18","11","18","26","5","9","2","2","4","5","1","9","18","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","204","3381","APPAREL MFG & QUALITY ANALYSIS","Akou,Heather Marie","48","58","3.733","3.113","77.1","85.4","12.5","2.1","0","10","4","20","17","3","1","2","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","308","9385","BRAND MANAGEMENT & ADVERTISING","Hasty,Ashley","41","54","3.768","3.258","66.7","80.5","19.5","0","0","13","0","23","10","5","3","0","0","0","0","0","0","0","0","4","9","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","309","33855","STRATEGIES IN RETAIL PROMOTION","Hasty,Ashley","19","24","3.847","3.13","60","89.5","10.5","0","0","5","2","10","5","2","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","315","3384","PRINCIPLES-RETAIL MERCHANDISNG","Shaffer,Janis Lynn","36","44","3.1","3.122","65","27.8","55.6","13.9","2.8","8","0","4","6","6","13","1","3","1","1","1","0","0","0","4","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","315","8244","PRINCIPLES-RETAIL MERCHANDISNG","Shaffer,Janis Lynn","18","22","3.294","3.2","76.2","33.3","61.1","5.6","0","4","0","2","4","7","2","2","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","AMID","AMID-R","319","10863","PROF TECHNQ IN RETAIL INDUSTRY","Reiter,Lauren E","29","31","3.417","2.867","86.2","65.5","31","0","0","3","0","7","12","2","4","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","AMID","AMID-R","319","14481","PROF TECHNQ IN RETAIL INDUSTRY","Reiter,Lauren E","20","24","3.475","3.073","90","60","35","5","0","4","0","5","7","4","2","1","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","321","12377","PRACTICUM IN RETAIL INDUSTRY","Christiansen,Deborah Lynn","21","21","4","3.359","90.5","100","0","0","0","0","1","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","327","8472","PRODUCT DEVELOPMENT","Bomberger,David Rick","33","35","3.739","3.24","81.8","78.8","18.2","3","0","2","8","16","2","3","1","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","328","33860","DIGITAL PRODUCT DEVELOPMENT","Paul,Eloise Kim","22","23","3.555","3.131","90.9","81.8","4.5","9.1","4.5","1","5","8","5","0","1","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","350","14487","OMNICHANNEL APPAREL MERCHANDIS","Kim,Minjeong","28","31","3.411","3.06","73.3","71.4","14.3","7.1","3.6","4","0","14","6","1","2","1","1","0","1","1","0","0","1","2","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","404","8213","INTERNATL TEXTILES & APP TRADE","Reiter,Lauren E","57","62","3.423","3.105","98.2","54.4","40.4","5.3","0","5","0","1","30","19","1","3","1","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","405","33396","INTL FASHION CONSUMERS&RETLRS","Zhao,Li","27","31","2.989","2.794","74.1","29.6","55.6","7.4","0","6","0","3","5","4","9","2","2","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","410","30815","APPAREL ENTREPRENEURSHIP","Bomberger,David Rick","24","28","3.654","3.025","76","66.7","33.3","0","0","4","1","11","4","5","1","2","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","412","30820","GLOBAL SOURCING","Zhao,Li","25","28","3.208","2.905","76","44","44","8","4","3","0","5","6","4","3","4","1","1","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","413","3386","PLANNING AND ANALYSIS","Paul,Eloise Kim","29","30","3.283","3.215","93.3","44.8","44.8","10.3","0","1","0","9","4","3","6","4","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","413","8245","PLANNING AND ANALYSIS","Paul,Eloise Kim","30","33","3.23","3.052","96.7","43.3","43.3","13.3","0","3","5","5","3","2","4","7","2","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","450","30909","PROFILING THE APPAREL CUSTOMER","Lennon,Sharron J.","25","26","3.036","3.025","64","16","68","16","0","1","0","2","2","8","4","5","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","492","14494","TOPICS IN APPAREL MERCHANDISNG","Zhao,Li","29","31","3.3","2.845","70","69","10.3","10.3","3.4","4","5","11","4","1","1","1","2","1","0","1","0","0","2","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMID","AMID-R","492","31012","TOPICS IN APPAREL MERCHANDISNG","Hasty,Ashley","8","8","4","3.275","75","100","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","100","11712","WHAT IS AMERICA?","Reynolds,Caitlin","39","45","3.782","3.111","2.5","82.1","17.9","0","0","6","5","21","6","2","4","1","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","100","11713","WHAT IS AMERICA?","Fudickar,Carrie Jane","40","43","3.563","3.133","0","67.5","27.5","2.5","2.5","3","12","7","8","7","2","2","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","100","11714","WHAT IS AMERICA?","Mitchel,Courtney Hannah","39","41","3.638","3.324","0","74.4","20.5","5.1","0","2","10","8","11","4","3","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","100","11715","WHAT IS AMERICA?","Cruz Rios,Yari E","39","48","3.687","3.158","0","79.5","17.9","0","0","10","5","17","9","5","2","0","0","0","0","0","0","0","1","1","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","100","8083","WHAT IS AMERICA?","Anderson,Paul Allen","214","273","2.934","3.049","0","43","28.5","15.9","7.9","69","24","36","32","21","23","17","13","12","9","4","6","7","10","22","37","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W1","Eight Week - First","AMST","AMST-A","150","12379","INT NAT AM&INDIGENOUS STUDIES","Gilley,Brian Joseph","9","13","3.456","3.194","0","88.9","0","0","0","5","2","3","3","0","0","0","0","0","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","200","10865","COMPARATIVE AMER IDENTITIES","Inouye,Karen M","55","62","3","2.93","3.3","38.2","40","12.7","7.3","8","1","7","13","5","10","7","4","2","1","2","2","0","1","5","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","AMST","AMST-A","200","35138","COMPARATIVE AMER IDENTITIES","Garcia,Myrna","37","53","2.743","2.789","0","29.7","35.1","24.3","5.4","18","1","4","6","4","6","3","3","5","1","0","0","2","2","3","13","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","201","12896","U.S. MOVEMENTS & INSTITUTIONS","Kendall,Nzingha","12","20","3.525","2.984","7.1","66.7","16.7","16.7","0","8","0","8","0","1","1","0","1","0","1","0","0","0","0","2","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","202","12173","U.S. ARTS AND MEDIA","Anderson,Paul Allen","29","58","3.041","2.882","0","24.1","65.5","6.9","3.4","29","0","3","4","4","9","6","1","0","1","0","1","0","0","11","18","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","300","30449","IMAGE OF AMERICA IN THE WORLD","Frazier,Lessie Jo","17","23","3.053","2.78","0","41.2","41.2","11.8","5.9","6","0","1","6","2","1","4","1","1","0","0","1","0","0","1","4","0","0","0","0","0","0","1","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-A","399","12386","ADVANCED TOPICS S&H FOR AMST","McGerr,Michael Edward","7","9","3.629","3.31","12.5","71.4","28.6","0","0","2","2","3","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","8W2","Eight Week - Second","AMST","AMST-A","399","30644","ADVANCED TOPICS S&H FOR AMST","Lepselter,Susan Claudia","7","8","3.043","2.562","0","14.3","71.4","14.3","0","1","0","1","0","1","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-G","605","30440","INTR NATIVE AMER&INDIG STDS","Snyder,Christina","6","8","3.95","3.809","12.5","100","0","0","0","2","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","AMST","AMST-G","753","16342","INDEPENDENT STUDY","Walters,Pamela B.","6","6","4","3.947","33.3","100","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","3392","BASIC HUMAN ANATOMY","Dougherty,George S.","36","48","2.589","3.322","0","38.9","27.8","5.6","13.9","17","2","7","5","3","4","3","0","1","1","0","5","0","5","1","8","0","0","3","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8475","BASIC HUMAN ANATOMY","Dougherty,George S.","33","47","2.597","3.241","0","27.3","30.3","24.2","12.1","16","1","4","4","1","7","2","3","4","1","2","2","0","2","5","8","0","0","1","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8476","BASIC HUMAN ANATOMY","Dougherty,George S.","39","44","2.667","3.288","0","33.3","25.6","20.5","15.4","7","2","6","5","4","3","3","2","4","2","5","0","1","2","0","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8477","BASIC HUMAN ANATOMY","Dougherty,George S.","36","41","2.275","3.201","0","27.8","22.2","19.4","16.7","10","3","4","3","1","5","2","0","6","1","1","2","3","5","1","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8478","BASIC HUMAN ANATOMY","Dougherty,George S.","34","40","2.653","3.287","0","35.3","23.5","23.5","11.8","8","3","6","3","3","1","4","3","2","3","0","2","2","2","3","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8479","BASIC HUMAN ANATOMY","Dougherty,George S.","35","43","2.191","3.054","0","14.3","31.4","22.9","22.9","11","0","3","2","3","5","3","3","0","5","4","3","1","3","3","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8480","BASIC HUMAN ANATOMY","Dougherty,George S.","38","48","2.495","3.154","0","31.6","23.7","23.7","7.9","15","2","5","5","3","2","4","2","5","2","2","1","0","5","2","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8481","BASIC HUMAN ANATOMY","Dougherty,George S.","39","45","2.71","3.319","0","28.2","33.3","25.6","7.7","8","3","3","5","7","6","0","1","4","5","1","2","0","2","1","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8482","BASIC HUMAN ANATOMY","Dougherty,George S.","37","44","2.768","3.169","0","32.4","32.4","24.3","2.7","10","2","3","7","6","2","4","4","4","1","0","1","0","3","2","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8483","BASIC HUMAN ANATOMY","Dougherty,George S.","39","43","2.944","3.201","0","41","28.2","23.1","2.6","6","1","10","5","3","3","5","3","5","1","1","0","0","2","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8484","BASIC HUMAN ANATOMY","Dougherty,George S.","36","40","2.639","3.256","0","25","38.9","22.2","2.8","8","3","3","3","4","8","2","5","0","3","0","0","1","4","2","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","215","8485","BASIC HUMAN ANATOMY","Dougherty,George S.","34","44","2.659","3.332","0","29.4","35.3","14.7","5.9","15","1","7","2","7","3","2","3","2","0","2","0","0","5","3","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","464","3404","HUMAN TISSUE BIOLOGY","Foley,John G","45","53","2.96","3.317","0","40","26.7","28.9","2.2","9","2","2","14","4","6","2","6","7","0","0","1","0","1","2","6","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","480","30426","ANATOMY FOR MEDICAL IMAGING","O'Loughlin,Valerie D","30","31","3.07","3.234","0","36.7","36.7","26.7","0","1","0","7","4","3","2","6","5","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","580","32708","ANATOMY FOR MEDICAL IMAGING","O'Loughlin,Valerie D","7","7","3.829","3.626","0","100","0","0","0","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","800","3412","RESEARCH IN ANATOMY","Foley,John G","6","6","4","3.656","0","100","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANAT","ANAT-A","850","3413","TOPICAL SEMINAR IN ANATOMY","O'Loughlin,Valerie D","8","8","3.963","3.668","0","100","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","107","13365","BECOMING HUMAN: EVOLUTION","Sept,Jeanne M","79","99","2.57","2.888","0","13.9","53.2","13.9","13.9","24","2","4","5","13","15","14","6","5","0","3","5","3","4","12","8","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29465","INTERPERSONAL COMMUNICATION","Bush,Leigh Elizabeth","21","27","3.371","3.179","0","52.4","38.1","9.5","0","6","0","5","6","3","5","0","0","1","1","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29466","INTERPERSONAL COMMUNICATION","Cotofana,Alexandra","23","24","3.809","3.058","0","91.3","8.7","0","0","1","3","9","9","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29467","INTERPERSONAL COMMUNICATION","Upton,Christopher","20","25","2.54","2.641","0","20","55","5","5","8","0","1","3","2","6","3","0","0","1","1","0","0","3","2","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29468","INTERPERSONAL COMMUNICATION","Upton,Christopher","23","24","3.13","3.163","0","21.7","69.6","8.7","0","1","0","2","3","5","9","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29469","INTERPERSONAL COMMUNICATION","Bradford,Lewis Addison","22","28","2.982","2.906","0","22.7","59.1","13.6","0","7","0","2","3","7","5","1","1","0","2","0","0","0","1","2","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29470","INTERPERSONAL COMMUNICATION","Bradford,Lewis Addison","22","28","2.741","2.932","0","22.7","31.8","40.9","4.5","6","0","2","3","1","3","3","7","1","1","0","1","0","0","2","4","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29471","INTERPERSONAL COMMUNICATION","Lynton,Jordan Yejide","23","25","3.057","3.043","0","30.4","52.2","13","0","3","0","3","4","4","8","0","2","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29472","INTERPERSONAL COMMUNICATION","Lynton,Jordan Yejide","22","28","2.732","2.835","0","22.7","54.5","9.1","4.5","8","0","3","2","2","6","4","0","2","0","1","0","0","2","0","5","0","0","1","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29473","INTERPERSONAL COMMUNICATION","Cotofana,Alexandra","22","30","3.55","3.02","0","81.8","9.1","0","4.5","9","1","14","3","1","1","0","0","0","0","0","0","1","1","1","7","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29474","INTERPERSONAL COMMUNICATION","Valenzuela,Robin Elizabeth","20","24","2.305","2.701","0","25","35","10","10","8","0","3","2","2","2","3","0","2","0","0","2","0","4","1","3","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29475","INTERPERSONAL COMMUNICATION","Bush,Leigh Elizabeth","21","26","3.319","3.1","0","38.1","57.1","4.8","0","5","0","3","5","5","5","2","1","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29476","INTERPERSONAL COMMUNICATION","Pullum,Lindsey B","24","25","2.804","3.005","0","29.2","37.5","25","0","3","0","2","5","6","2","1","2","3","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29477","INTERPERSONAL COMMUNICATION","Pullum,Lindsey B","23","25","3.091","3.106","4.2","34.8","52.2","8.7","0","3","0","2","6","4","7","1","0","2","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29478","INTERPERSONAL COMMUNICATION","Luketa,Valentina","24","25","3.35","2.87","0","41.7","54.2","4.2","0","1","2","0","8","9","2","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","06-10-2016",
"Spring 2016","4162","1","Regular Academic Session","ANTH","ANTH-A","122","29479","INTERPERSONAL COMMUNICATION","Bossenger,Alyssa","21","27","3.324","2.989","0","52.4","33.3","14.3","0","6","1","4","6","3","4","0","1","0","2","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-10-2016",
