DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
BIOL,112,FNDTNS OF BIOL:BIOL MECHANISMS,"Berndtson,Amy",92,106,2.938,3.083,38,34.8,19.6,4.3,10
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",22,29,3.327,3.11,72.7,13.6,4.5,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",24,25,3.35,3.149,45.8,45.8,8.3,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,31,3.296,3.31,47.8,39.1,13,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",22,29,3.759,3.437,81.8,13.6,4.5,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",25,29,3.176,3.282,52,24,20,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",22,26,3.586,3.399,68.2,31.8,0,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,25,3.665,3.443,82.6,13,4.3,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,24,3.622,3.296,65.2,30.4,4.3,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",25,28,3.468,3.323,68,16,12,4,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,29,3.613,3.372,65.2,34.8,0,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,27,3.5,3.088,73.9,17.4,4.3,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",25,26,3.384,3.38,44,52,0,4,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,26,3.322,3.308,47.8,39.1,13,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",22,25,3.655,3.328,77.3,13.6,9.1,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,26,3.565,3.484,69.6,21.7,4.3,4.3,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",25,28,3.708,3.33,72,28,0,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,27,3.543,3.308,65.2,30.4,4.3,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",24,28,3.604,3.471,66.7,33.3,0,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,26,3.357,3.403,56.5,26.1,13,0,1
BIOL,211,MOLECULAR BIOLOGY,"Malacinski,George M.",182,254,2.909,3.404,50.5,18.7,17,4.4,61
BIOL,211,MOLECULAR BIOLOGY,"Dunn,Megan Marie",140,163,2.566,3.26,25.7,28.6,29.3,12.9,9
BIOL,311,GENETICS,"Forrester,Wayne C.",150,165,2.689,3.406,30,36.7,17.3,8,12
BIOL,311,GENETICS,"Zelhof,Andrew C",63,70,2.986,3.302,27,49.2,20.6,3.2,3
BIOL,312,CELL BIOLOGY,"Lacefield,Soni",68,79,2.766,3.324,27.9,33.8,30.9,2.9,6
BIOL,313,CELL BIOLOGY LABORATORY,"Surzycki,Judith A.",44,46,3.566,3.299,72.7,20.5,4.5,0,0
BIOL,318,EVOLUTION,"Hahn,Matthew William",133,137,3.19,3.364,48.1,30.8,16.5,3,1
BIOL,319,GENETICS LABORATORY,"Holdeman,Richard Brewster",40,41,3.38,3.406,62.5,27.5,5,0,1
BIOL,322,WRITING WORKSHOP IN BIOLOGY,"Malacinski,George M.",23,27,3.483,3.27,60.9,30.4,8.7,0,2
BIOL,323,MOLECULAR BIOLOGY LABORATORY,"Surzycki,Stefan J.",18,18,3.906,3.433,88.9,11.1,0,0,0
BIOL,323,MOLECULAR BIOLOGY LABORATORY,"Surzycki,Stefan J.",18,18,3.839,3.291,88.9,11.1,0,0,0
BIOL,331,INTRODUCTION TO HUMAN GENETICS,"Surzycki,Stefan J.",18,22,3.75,3.153,83.3,16.7,0,0,3
BIOL,350,ENVIRONMENTAL BIOLOGY,"Waters,Erica Marie",32,36,3.328,3.076,46.9,43.8,9.4,0,3
BIOL,369,HEREDITY EVOLUTION & SOCIETY,"Ruf Jr,Edward W",11,14,2.727,2.835,36.4,27.3,18.2,9.1,2
BIOL,376,BIOLOGY OF BIRDS,"Hengeveld,Susan E.",22,25,2.955,3.063,27.3,50,13.6,9.1,2
BIOL,412,ANALYSIS OF CANCER RESEARCH,"Bender,Alan David",35,36,3.843,3.464,94.3,2.9,0,2.9,0
BIOL,473,ECOLOGY,"Darcy-Hall,Tara Lee",44,51,3.095,3.167,38.6,38.6,15.9,4.5,6
BIOL,474,FIELD & LABORATORY ECOLOGY,"Darcy-Hall,Tara Lee",21,23,3.576,3.338,66.7,28.6,4.8,0,1
BIOL,490,INDIVIDUAL STUDY,"Fuqua,Clay",51,54,3.947,3.55,94.1,5.9,0,0,2
BIOL,499,INTERNSHIP IN BIOL INSTRUCTION,"Fuqua,Clay",50,51,3.98,3.744,98,2,0,0,0
BIOL,500,INDEPENDENT STUDY,"Fuqua,Clay",7,10,4,3.938,100,0,0,0,0
BIOL,567,EVOLUTION,"Lively,Curtis M.",29,30,3.834,3.845,89.7,10.3,0,0,1
BIOL,570,SEM IN ECOLOGY & ENVIRON BIOL,"Delph,Lynda F.",13,13,3.977,3.926,100,0,0,0,0
BIOL,578,ADVANCED POPULATION BIOLOGY,"Bever,James D",13,15,4,3.837,100,0,0,0,0
BIOL,250,MICROBIOLOGY,"van Kessel,Julia",127,133,2.837,3.34,26.8,44.1,18.9,6.3,4
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl N.",159,171,3.264,3.383,44,43.4,10.7,1.9,4
BIOL,380,MICROBIOLOGY OF INFECT DISEASE,"Hardy,Richard William",63,65,3.571,3.504,63.5,34.9,1.6,0,0
BIOL,440,MEDICAL MICROBIOLOGY LECTURES,"Mower,Richard L.",22,25,3.168,3.26,40.9,36.4,22.7,0,1
BIOL,445,MED MICROBIOLOGY LABORATORY,"Dunn,Megan Marie",17,18,3.706,3.218,70.6,29.4,0,0,0
BIOL,480,MICROBIAL & MOLECULAR GENETICS,"Rowe-Magnus,Dean",31,32,3.245,3.116,58.1,22.6,12.9,6.5,1
BIOL,485,MOLECULAR GENETICS LABORATORY,"Brun,Yves V.",10,11,3.3,3.463,60,30,0,0,0
BIOL,500,INTRODUCTION TO RESEARCH,"Fuqua,Clay",7,7,4,3.838,100,0,0,0,0
BIOL,550,MICROBIOLOGY,"van Kessel,Julia",7,8,3.714,3.795,71.4,28.6,0,0,0
BIOL,451,INTEGRATIVE HUMAN PHYSIOLOGY,"Schlegel,Whitney M",52,55,3.281,3.297,38.5,50,11.5,0,2
BIOL,201,BIOL SCI FOR ELEM TEACHERS,"Hanratty,Pamela",33,42,3.47,3.26,54.5,33.3,12.1,0,8
BIOL,373,ENTOMOLOGY,"Moczek,Armin P",30,31,3.373,3.381,60,30,6.7,0,0
BIOL,375,INVERTEBRATE ZOOLOGY LAB,"Cotten,Clara Ann",22,22,3.014,3.161,36.4,31.8,27.3,4.5,0
BIOL,460,ANIMAL BEHAVIOR,"Rosvall,Kimberly",52,58,3.19,3.25,42.3,44.2,9.6,1.9,4
BIOL,463,COMPAR NEUROBIOL OF ANIM BEHAV,"Smith,G Troy",8,9,3.213,3.2,62.5,25,0,0,0
BIOL,466,ENDOCRINOLOGY,"Demas,Gregory",26,29,3.062,3.425,42.3,26.9,26.9,0,2
BIOL,476,BIOLOGY OF FISHES,"Cotten,Clara Ann",25,31,3.112,3.256,48,32,8,12,5
BIOL,620,SPECIAL TOPICS IN ZOOLOGY,"Reynolds,Heather L",8,9,4,3.982,100,0,0,0,0
BIOL,620,SPECIAL TOPICS IN ZOOLOGY,"Schlegel,Whitney M",6,6,4,3.933,100,0,0,0,0
BIOT,301,SEMINAR IN BIOTECHNOLOGY,"Sultana,Rasheda",18,19,3.817,3.098,83.3,16.7,0,0,0
BIOT,310,BIOTECHNOLOGY LECTURE,"Niu,Hengyao",26,31,3.185,3.115,38.5,46.2,15.4,0,2
BIOT,315,BIOTECHNOLOGY LABORATORY,"Sultana,Rasheda",17,18,3.559,3.299,64.7,35.3,0,0,1
BIOT,322,BIOTECHNOLOGY WRITING & COMM,"Chen,Lingling",19,20,3.416,3.17,42.1,52.6,5.3,0,1
BIOT,490,INDEPENDT RESEARCH: BIOTECH,"Kao,Cheng Chia",7,7,3.914,3.458,100,0,0,0,0
BIOT,501,BIOCHEMISTRY INSTRUMENTATION,"Vaughan,Robert Clyde",12,12,3.783,3.632,83.3,16.7,0,0,0
BIOT,508,THEORY&APPL OF BIOTECH LECT I,"Zlotnick,Adam",17,18,3.359,3.697,41.2,58.8,0,0,1
BIOT,521,RESEARCH DESIGN AND ETHICS,"Bush,Karen",19,19,3.832,3.656,89.5,10.5,0,0,0
BUEX,531,INTRO TO BUSINESS ANALYTICS,"Acito,Franklin",42,43,3.579,3.677,64.3,35.7,0,0,0
BUEX,531,INTRO TO BUSINESS ANALYTICS,"Acito,Franklin",24,27,3.417,3.504,41.7,58.3,0,0,0
BUEX,594,EXP CRSE FOR MBA GLB EXEC TRCK,"Rauh,Michael Thomas",16,16,2.856,3.222,25,50,18.8,0,0
BUEX,594,EXP CRSE FOR MBA GLB EXEC TRCK,"Prabhakar,Bipin",31,33,3.79,3.809,87.1,9.7,3.2,0,0
BUEX,595,EXP CRSE FOR MBA GLB EXEC TRCK,"Gerth,Tony",163,163,3.936,3.88,96.3,3.7,0,0,0
BUEX,595,EXP CRSE FOR MBA GLB EXEC TRCK,"Khatri,Vijay",19,19,3.884,3.843,94.7,5.3,0,0,0
BUEX,595,EXP CRSE FOR MBA GLB EXEC TRCK,"Venkataraman,Ramesh",34,37,3.915,3.826,94.1,5.9,0,0,2
BUEX,598,EXP CRSE FOR MBA GLB EXEC TRCK,"Cutshall,Rex R.",20,21,3.405,3.592,50,45,5,0,1
BUEX,598,EXP CRSE FOR MBA GLB EXEC TRCK,"Prabhakar,Bipin",35,35,3.254,3.601,40,54.3,0,0,0
BUEX,598,EXP CRSE FOR MBA GLB EXEC TRCK,"Hill,John David",16,17,3.588,3.032,81.3,12.5,0,0,1
BUEX,598,EXP CRSE FOR MBA GLB EXEC TRCK,"Bala,Hillol",39,40,3.9,3.825,94.9,2.6,2.6,0,0
BUKD,518,MAXIMUM IMPACT,"Steiner-Williams,Judy F.",15,15,3.627,3.659,66.7,33.3,0,0,0
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",43,44,3.744,3.702,81.4,18.6,0,0,0
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",44,46,3.818,3.668,88.6,11.4,0,0,1
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",42,45,3.655,3.442,76.2,23.8,0,0,2
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",38,41,3.789,3.655,86.8,13.2,0,0,1
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",37,39,3.703,3.626,81.1,16.2,2.7,0,1
BUKD,520,QUANTITATIVE ANALYSIS,"Blocher,James D",35,39,3.64,3.659,77.1,20,2.9,0,3
BUKD,520,QUANTITATIVE ANALYSIS,"Blocher,James D",20,25,3.645,3.221,75,25,0,0,2
BUKD,522,INFORMATION TECHNOLOGY,"Venkataraman,Ramesh",39,40,3.903,3.759,94.9,5.1,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Taylor,Nolan J.",35,37,4,3.692,100,0,0,0,1
BUKD,522,INFORMATION TECHNOLOGY,"Venkataraman,Ramesh",36,39,3.897,3.689,97.2,2.8,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Taylor,Nolan J.",39,41,3.962,3.745,100,0,0,0,1
BUKD,530,ECONOMICS FOR MANAGERS,"Kreft,Steven Francis",43,44,3.616,3.725,60.5,37.2,2.3,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Mafi-Kreft,Ellie",39,43,3.392,3.379,30.8,69.2,0,0,2
BUKD,530,ECONOMICS FOR MANAGERS,"Kreft,Steven Francis",31,31,3.416,3.577,41.9,54.8,3.2,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Anderson,Kyle Jay",40,43,3.5,3.559,55,40,5,0,1
BUKD,530,ECONOMICS FOR MANAGERS,"Ridlon,Robert W",43,46,3.544,3.569,55.8,44.2,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Rasmusen,Eric B.",43,43,3.595,3.677,72.1,27.9,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Mafi-Kreft,Ellie",33,33,3.603,3.648,57.6,42.4,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Cakirer,Kerem",29,29,3.372,3.543,44.8,51.7,3.4,0,0
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",24,25,3.171,3.491,33.3,62.5,0,0,1
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",37,38,3.384,3.616,48.6,45.9,5.4,0,0
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",23,24,3.313,3.566,52.2,34.8,13,0,0
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",33,33,3.439,3.663,48.5,51.5,0,0,0
BUKD,540,FINANCIAL MANAGEMENT,"Oakes,Michael J",29,29,3.628,3.573,69,31,0,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Anderson,Kyle Jay",29,30,3.6,3.583,72.4,27.6,0,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Magjuka,Richard J.",27,28,3.919,3.707,96.3,3.7,0,0,1
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Magjuka,Richard J.",29,29,3.959,3.751,100,0,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Hauskrecht,Andreas",37,39,3.514,3.756,43.2,56.8,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Marchionne,Francesco",22,22,3.486,3.675,36.4,63.6,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Von Hagen,Juergen",36,39,3.706,3.726,88.9,11.1,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Von Hagen,Juergen",31,34,3.735,3.68,96.8,3.2,0,0,1
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Hauskrecht,Andreas",19,20,3.495,3.709,36.8,63.2,0,0,0
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"Harrison,David Aron",25,25,3.688,3.637,88,8,0,0,0
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"Harrison,David Aron",43,45,3.791,3.653,86,14,0,0,1
BUKD,563,INTEGRATIVE TEAM ORIENTED PROJ,"Saxton,Todd",33,35,3.718,3.664,78.8,18.2,0,3,0
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Ridlon,Robert W",33,35,3.636,3.686,63.6,36.4,0,0,0
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Ahuja,Vikram",24,29,3.525,3.639,50,50,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Threlkeld,James Shannon",36,40,3.647,3.484,72.2,27.8,0,0,1
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Talbott,John S",38,40,3.855,3.685,97.4,2.6,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Saxton,M Kim",37,42,3.759,3.642,78.4,21.6,0,0,1
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Saxton,M Kim",38,39,3.563,3.528,71.1,21.1,5.3,0,1
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Walters,Rockney G.",33,34,3.906,3.801,97,3,0,0,0
BUKD,580,OPERATIONS MANAGEMENT,"Briggs,Carl M",36,36,3.55,3.628,58.3,41.7,0,0,0
BUKD,734,WORKING CAPITAL MANAGEMENT,"Masson,Dubos Joseph",18,18,3.767,3.684,83.3,16.7,0,0,0
BUKD,731,SUPPLY CHAIN MGMT - SOURCING,"Carroll,Dan",30,31,3.593,3.489,53.3,46.7,0,0,0
BUKD,741,ASSET PRICING/SECURITY VALUATN,"Smart,Scott B",38,41,3.618,3.772,57.9,42.1,0,0,2
BUKD,741,ASSET PRICING/SECURITY VALUATN,"Smart,Scott B",31,42,3.481,3.592,35.5,64.5,0,0,1
BUKD,742,INTERNATIONAL FINANCIAL MGMT,"Bonser-Neal,Catherine Anita",22,23,3.336,3.692,40.9,54.5,4.5,0,1
BUKD,742,INTERNATIONAL FINANCIAL MGMT,"Bonser-Neal,Catherine Anita",16,20,3.275,3.697,50,43.8,0,0,1
BUKD,525,"ENTREP: THEORY, PROCESS & PRAC","Kuratko,Donald F",9,9,3.8,3.639,100,0,0,0,0
BUKD,702,ORG DESIGNS FOR STRAT ADVNTAGE,"Near,Janet P.",33,36,3.545,3.645,63.6,36.4,0,0,1
BUKD,710,STRATEGIC MGMT & LEADERSHIP,"Dollinger,Marc J.",36,36,3.906,3.773,97.2,2.8,0,0,0
BUKD,710,STRATEGIC MGMT & LEADERSHIP,"Dollinger,Marc J.",31,34,3.819,3.68,83.9,16.1,0,0,1
BUKD,520,EXP COURSE FOR MBA PROGRAM,"Li,Dan",12,13,3.225,3.559,50,41.7,0,0,0
BUKD,520,EXP COURSE FOR MBA PROGRAM,"Magid,Julie M",6,7,4,3.769,100,0,0,0,0
BUKD,522,EXP COURSE FOR MBA PROGRAM,"Smith-Robbins,Sarah Brooke",29,30,3.79,3.666,86.2,13.8,0,0,0
BUKD,532,TOPICS IN BUSINESS CAPSTONE,"Magjuka,Richard J.",11,11,4,3.744,100,0,0,0,0
BUKD,571,EXP COURSE FOR MBA PROGRAM,"Kuratko,Donald F",8,8,4,3.679,100,0,0,0,0
BUKD,573,EXP COURSE FOR MBA PROGRAM,"Richards,Eric L.",25,26,3.332,3.49,44,52,0,0,1
BUKD,573,EXP COURSE FOR MBA PROGRAM,"Richards,Eric L.",29,29,3.597,3.757,58.6,41.4,0,0,0
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",177,192,2.988,3.114,26.6,50.8,22,.6,4
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",172,188,2.828,2.938,14.5,57.6,26.2,.6,8
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",174,190,2.979,3.108,22.4,54.6,23,0,6
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",172,188,2.788,2.896,15.7,54.1,27.9,.6,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,43,3.091,3.502,17.6,67.6,14.7,0,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,42,2.715,3.278,17.6,44.1,29.4,8.8,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",36,42,2.844,3.371,27.8,36.1,30.6,5.6,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,42,2.694,3.31,11.4,57.1,22.9,5.7,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",36,44,3.039,3.532,36.1,33.3,30.6,0,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",28,53,2.979,3.449,39.3,25,32.1,3.6,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",29,45,2.893,3.345,34.5,31,31,3.4,11
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",32,45,3.009,3.447,31.3,50,12.5,0,8
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,44,3.153,3.486,41.2,38.2,14.7,2.9,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,40,3.035,3.393,32.4,47.1,17.6,2.9,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Glass,Kathrine",48,51,2.844,3.358,20.8,47.9,29.2,2.1,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",36,45,3.042,3.497,44.4,33.3,11.1,8.3,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,40,2.818,3.368,18.2,48.5,30.3,3,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",31,40,2.916,3.308,19.4,54.8,25.8,0,9
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,40,2.776,3.371,23.5,41.2,29.4,2.9,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,42,2.818,3.392,20.6,44.1,26.5,8.8,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",38,42,2.847,3.45,23.7,36.8,36.8,2.6,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",32,43,2.716,3.325,25,28.1,37.5,9.4,8
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,33,2.987,3.461,26.7,46.7,23.3,3.3,0
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",28,30,3.046,3.47,39.3,25,35.7,0,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",40,45,3.013,3.431,37.5,35,25,0,0
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,40,2.832,3.405,14.7,64.7,11.8,5.9,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",36,43,3.006,3.341,33.3,41.7,22.2,2.8,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,44,2.503,3.295,14.7,41.2,29.4,11.8,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,42,2.7,3.25,20,48.6,22.9,2.9,5
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",29,34,3.172,3.486,41.4,41.4,10.3,6.9,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",29,32,2.483,3.241,10.3,51.7,24.1,3.4,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",28,34,2.689,3.336,35.7,21.4,21.4,17.9,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",30,34,2.967,3.443,40,26.7,26.7,3.3,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,38,2.921,3.452,23.7,42.1,28.9,5.3,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",30,31,2.853,3.46,26.7,43.3,20,6.7,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",34,39,2.888,3.357,29.4,32.4,32.4,5.9,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",30,31,3.187,3.515,36.7,46.7,13.3,3.3,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",28,33,2.846,3.413,32.1,25,39.3,3.6,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,43,2.96,3.442,27.5,50,17.5,2.5,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Glass,Kathrine",44,52,2.92,3.28,22.7,50,27.3,0,5
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",28,33,3.125,3.44,39.3,35.7,21.4,0,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",36,44,3.1,3.552,30.6,52.8,11.1,5.6,3
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,41,3.021,3.538,28.2,41,30.8,0,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",33,43,3.121,3.52,51.5,24.2,15.2,3,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",28,32,2.996,3.378,32.1,50,10.7,7.1,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",29,33,3.041,3.539,44.8,31,17.2,3.4,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",30,31,2.993,3.518,33.3,43.3,20,0,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,42,2.958,3.422,35,32.5,27.5,2.5,1
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",31,32,3.387,3.723,38.7,61.3,0,0,0
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",50,53,3.306,3.717,38,58,0,4,0
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",50,52,3.628,3.829,64,36,0,0,0
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Glass,Kathrine",52,61,2.921,3.372,15.4,59.6,25,0,3
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Butler,Terry",53,61,2.845,3.403,28.3,39.6,26.4,1.9,5
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Butler,Terry",52,63,2.842,3.398,11.5,61.5,23.1,3.8,3
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Butler,Terry",52,65,2.865,3.381,23.1,48.1,21.2,7.7,5
BUS,311,INTERMEDIATE ACCOUNTING I,"Tseng,Ayung",38,48,2.966,3.404,26.3,44.7,28.9,0,4
BUS,311,INTERMEDIATE ACCOUNTING I,"Tseng,Ayung",39,51,3.128,3.508,23.1,66.7,10.3,0,3
BUS,311,INTERMEDIATE ACCOUNTING I,"Tseng,Ayung",16,26,2.713,3.37,18.8,37.5,43.8,0,4
BUS,311,INTERMEDIATE ACCOUNTING I,"Hagenberg,Tom",38,48,2.982,3.436,28.9,44.7,21.1,5.3,6
BUS,312,INTERMEDIATE ACCOUNTING II,"Quay,James Bothwell",49,52,3.265,3.532,44.9,44.9,8.2,2,0
BUS,312,INTERMEDIATE ACCOUNTING II,"Astill,Andrea",35,44,2.891,3.401,42.9,28.6,14.3,8.6,3
BUS,312,INTERMEDIATE ACCOUNTING II,"Quay,James Bothwell",47,55,3.177,3.467,31.9,57.4,8.5,0,0
BUS,312,INTERMEDIATE ACCOUNTING II,"McMullin,Jeff Lawrence",48,56,2.915,3.545,22.9,52.1,20.8,0,1
BUS,312,INTERMEDIATE ACCOUNTING II,"Astill,Andrea",40,46,2.74,3.379,37.5,20,22.5,17.5,1
BUS,312,INTERMEDIATE ACCOUNTING II,"McMullin,Jeff Lawrence",48,50,3.002,3.453,29.2,45.8,22.9,2.1,1
BUS,325,COST ACCOUNTING,"Rothenberg,Naomi",12,17,3,3.378,33.3,33.3,33.3,0,2
BUS,325,COST ACCOUNTING,"Arvesen,Jerry",40,43,3.4,3.479,52.5,42.5,5,0,0
BUS,325,COST ACCOUNTING,"Martin,Patrick Ryan",37,41,2.978,3.417,16.2,62.2,21.6,0,3
BUS,325,COST ACCOUNTING,"Martin,Patrick Ryan",39,42,3.015,3.442,25.6,56.4,17.9,0,1
BUS,325,COST ACCOUNTING,"Martin,Patrick Ryan",38,42,2.85,3.414,18.4,57.9,18.4,0,2
BUS,325,COST ACCOUNTING,"Arvesen,Jerry",33,41,3.379,3.413,45.5,51.5,3,0,2
BUS,329,TAXES AND DECISION MAKING,"Owen,Sandra H",42,49,2.917,3.474,28.6,47.6,16.7,4.8,3
BUS,329,TAXES AND DECISION MAKING,"Owen,Sandra H",43,49,3.012,3.474,37.2,37.2,18.6,7,2
