DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
CSCI,343,"DATA STRUCTURES, HONORS","Purdom Jr,Paul W.",8,9,3.625,3.378,62.5,37.5,0,0,0
CSCI,423,COMPILERS,"Siek,Jeremy",15,21,3.367,3.246,66.7,26.7,0,0,0
CSCI,442,DIGITAL SYSTEMS,"Himebaugh,Bryce D",12,15,3.892,3.186,91.7,8.3,0,0,0
CSCI,465,SOFTWARE ENG FOR INFO SYS I,"Rajan,Balaprasath",8,9,3.55,3.084,62.5,37.5,0,0,0
CSCI,523,PROGRAMMING LANGUAGE IMPLEMENT,"Siek,Jeremy",10,19,3.68,3.643,80,20,0,0,1
CSCI,536,ADVANCED OPERATING SYSTEMS,"Lumsdaine,Andrew",41,54,3.171,3.576,26.8,63.4,9.8,0,5
CSCI,565,SOFTWARE ENGINEERING I,"Rajan,Balaprasath",21,22,3.924,3.643,95.2,4.8,0,0,0
CSCI,632,OBJECT-ORIENTED SOFTARE MGMT,"Rawlins,Gregory J.e.",28,28,3.768,3.611,82.1,17.9,0,0,0
CSCI,390,UNDERGRADUATE INDPT STUDY,"Hottell,Matthew",7,7,3.957,3.322,100,0,0,0,0
CSCI,390,UNDERGRADUATE INDPT STUDY,"Ye,Yuzhen",23,27,3.704,3.162,65.2,34.8,0,0,3
CSCI,790,GRADUATE INDEPENDENT STUDY,"Leake,David B.",6,6,4,3.82,100,0,0,0,0
CSCI,790,GRADUATE INDEPENDENT STUDY,"Newton,Ryan Rhodes",6,7,4,3.711,100,0,0,0,0
CSCI,790,GRADUATE INDEPENDENT STUDY,"Siek,Jeremy",19,19,4,3.722,100,0,0,0,0
CSCI,790,GRADUATE INDEPENDENT STUDY,"Wang,Xiaofeng",6,6,4,3.706,100,0,0,0,0
CSCI,790,GRADUATE INDEPENDENT STUDY,"Crandall,David",10,14,3.86,3.449,80,20,0,0,0
CSCI,790,GRADUATE INDEPENDENT STUDY,"Dalkilic,Mehmet M.",6,7,4,3.723,100,0,0,0,0
CSCI,790,GRADUATE INDEPENDENT STUDY,"Nagle,Traci Christine",7,9,3.671,3.8,71.4,28.6,0,0,1
CSCI,799,COMPUTER SCIENCE COLLOQUIUM,"Brown,Geoffrey Morris",10,13,3.2,3.672,80,0,0,0,1
CULS,601,INTRO TO CULTURAL STUDIES,"Samantrai,Ranu",6,6,3.733,3.83,83.3,16.7,0,0,0
EALC,102,ELEMENTARY CHINESE 2,"Liles,Xiaoying",46,61,3.563,3.359,69.6,28.3,2.2,0,3
EALC,102,ELEMENTARY CHINESE 2,"Liles,Xiaoying",39,44,3.005,3.09,48.7,30.8,2.6,12.8,3
EALC,202,2ND YEAR CHINESE 2,"Bao,Yingling",26,28,3.015,3.272,42.3,30.8,15.4,11.5,0
EALC,202,2ND YEAR CHINESE 2,"Bao,Yingling",21,24,3.352,3.278,61.9,23.8,4.8,9.5,2
EALC,302,THIRD YEAR CHINESE 2,"Bao,Yingling",29,31,3.697,3.356,75.9,24.1,0,0,0
EALC,307,LITERARY CHINESE II,"Luo,Manling",8,8,3.675,3.688,75,25,0,0,0
EALC,320,BUSINESS CHINESE,"Hao,Liya",10,20,2.96,3.113,20,50,30,0,1
EALC,402,FOURTH YEAR CHINESE II,"Liles,Xiaoying",9,11,3.233,3.3,44.4,44.4,11.1,0,0
EALC,421,INTRO TO CHINESE LINGUISTICS,"Lin,Chien-Jer Charles",6,8,2.717,3.102,50,0,16.7,33.3,1
EALC,467,CHINESE IN SOCIAL SCIENCE,"Hao,Liya",6,7,3.6,3.369,50,50,0,0,0
EALC,507,LITERARY CHINESE II,"Luo,Manling",6,6,4,3.853,100,0,0,0,0
EALC,110,POPULAR CULTURE IN EAST ASIA,"O'Bryan,Scott Patrick",119,164,2.828,2.834,33.6,36.1,19.3,5,12
EALC,204,ISSUES IN EAST ASIAN SOCIETY,"Wu,Hsin Chao",12,19,3.583,2.883,58.3,41.7,0,0,1
EALC,301,CHINESE LANGUAGE & CULTURE,"Lin,Chien-Jer Charles",22,26,3.486,3.082,50,50,0,0,1
EALC,321,TRADITIONAL JAPANESE LIT,"Sarra,Edith Lorraine",23,31,2.757,2.897,30.4,34.8,26.1,0,2
EALC,322,MODERN JAPANESE LITERATURE,"Suzuki,Michiko",23,27,3.548,3.186,52.2,47.8,0,0,2
EALC,332,CHINESE LITERATURE SINCE 1300,"Xiao,Tie",34,43,3.168,2.893,32.4,52.9,14.7,0,1
EALC,350,STUDIES IN EAST ASIAN SOCIETY,"Finch,John David",16,22,3.025,2.874,25,56.3,18.8,0,1
EALC,352,STUDIES IN EAST ASIAN HISTORY,"Rubinger,Richard",13,17,3.431,3.193,38.5,61.5,0,0,1
EALC,354,SOCIETY & EDUCATION IN JAPAN,"Rubinger,Richard",12,14,3.592,3.231,66.7,33.3,0,0,0
EALC,371,TWENTIETH CENTURY CHINESE LIT,"Xiao,Tie",25,30,3.492,2.907,56,36,8,0,0
EALC,392,CHINESE FOREIGN POLICY,"Liff,Adam Phail",20,29,2.91,3.192,40,35,15,5,3
EALC,395,JAPAN IN WORLD TRADE&POLITICS,"Liff,Adam Phail",14,16,2.257,2.784,14.3,28.6,35.7,7.1,0
EALC,595,INDIVIDUAL READINGS,"Sarra,Edith Lorraine",6,8,3.95,3.863,100,0,0,0,0
EALC,102,ELEMENTARY JAPANESE 2,"Akiyama,Yasuko",42,50,3.114,3.041,33.3,47.6,19,0,1
EALC,102,ELEMENTARY JAPANESE 2,"Akiyama,Yasuko",43,50,3.23,3.187,48.8,30.2,20.9,0,2
EALC,102,ELEMENTARY JAPANESE 2,"Akiyama,Yasuko",45,51,3.298,3.186,46.7,40,11.1,2.2,0
EALC,202,SECOND YEAR JAPANESE 2,"Matsubara,Misako",35,36,3.111,3.283,37.1,45.7,14.3,2.9,1
EALC,202,SECOND YEAR JAPANESE 2,"Matsubara,Misako",26,28,3.377,3.31,42.3,46.2,11.5,0,2
EALC,302,THIRD YEAR JAPANESE 2,"Akiyama,Yasuko",26,27,3.262,3.096,42.3,46.2,11.5,0,0
EALC,402,FOURTH-YEAR JAPANESE II,"Matsubara,Misako",9,9,2.611,3.012,11.1,77.8,0,0,0
EALC,102,ELEMENTARY KOREAN 2,"Cheon,Yunseong",43,57,3.156,3.187,48.8,25.6,18.6,7,4
EALC,202,SECOND YEAR KOREAN 2,"Lee,Hyo Sang",26,31,3.235,3.218,46.2,34.6,19.2,0,0
EALC,302,THIRD YEAR KOREAN 2,"Cheon,Yunseong",9,9,3.3,3.454,55.6,22.2,22.2,0,0
ECON,201,INTRO TO MICROECONOMICS,"Qiu,Shi",50,63,1.95,3.221,6,32,20,32,9
ECON,201,INTRO TO MICROECONOMICS,"Cui,Berg",39,70,2.621,3.188,25.6,35.9,23.1,10.3,20
ECON,201,INTRO TO MICROECONOMICS,"Vinson,Philip Andrew",55,65,2.451,3.019,18.2,36.4,30.9,9.1,1
ECON,201,INTRO TO MICROECONOMICS,"Argudo,Esteban Patricio",52,65,2.29,2.852,25,26.9,19.2,17.3,8
ECON,201,INTRO TO MICROECONOMICS,"Lopatin,Nikita",47,65,2.028,2.652,8.5,36.2,21.3,23.4,9
ECON,201,INTRO TO MICROECONOMICS,"Daun,Tyler",54,69,2.517,3.212,18.5,37,29.6,11.1,6
ECON,201,INTRO TO MICROECONOMICS,"Li,Muxin",45,71,2.173,3.037,0,53.3,24.4,11.1,7
ECON,201,INTRO TO MICROECONOMICS,"Mendoza,Beverly Dominique Anne Marifosque",54,67,2.561,3.403,11.1,50,27.8,5.6,5
ECON,201,INTRO TO MICROECONOMICS,"Klein,Michael A.",54,68,2.509,3.04,18.5,37,29.6,9.3,5
ECON,201,INTRO TO MICROECONOMICS,"Olson,Peter",287,374,2.522,3.212,17.8,39.7,26.5,11.5,61
ECON,201,INTRO TO MICROECONOMICS,"Self,James K.",158,207,2.375,2.938,16.5,38.6,24.7,9.5,27
ECON,201,INTRO TO MICROECONOMICS,"Olson,Peter",308,371,2.554,3.258,18.8,38.6,28.6,8.8,41
ECON,201,INTRO TO MICROECONOMICS,"Schild,Jake Joseph",50,65,2.378,2.913,20,32,26,14,8
ECON,202,INTRO TO MACROECONOMICS,"Graf,Paul",21,30,2.343,3.244,19,38.1,19,14.3,0
ECON,202,INTRO TO MACROECONOMICS,"Loxton,Abigail Marie",57,74,2.698,3.302,21.1,43.9,24.6,7,3
ECON,202,INTRO TO MACROECONOMICS,"Ellieroth,Kathrin Daniela",50,71,2.334,3.044,22,30,24,14,1
ECON,202,INTRO TO MACROECONOMICS,"Graf,Paul",120,151,2.442,3.173,22.5,33.3,22.5,14.2,6
ECON,202,INTRO TO MACROECONOMICS,"Self,James K.",170,201,2.552,3.102,21.2,34.7,28.8,11.2,9
ECON,202,INTRO TO MACROECONOMICS,"Graf,Paul",248,322,2.7,3.2,30.6,30.6,23.8,10.9,24
ECON,203,INTRO TO INTERNATNL ECONOMICS,"Stone III,John Thomas",12,18,2.533,2.977,33.3,33.3,8.3,8.3,1
ECON,298,CAREERS IN ECONOMICS,"Glomm,Gerhard",25,31,3.596,2.987,68,32,0,0,3
ECON,303,SURVEY OF INTERNATIONAL ECON,"Lee,Ryan",44,57,2.466,2.804,29.5,22.7,27.3,9.1,2
ECON,305,MONEY AND BANKING,"Priazhkina,Sofia Viktorovna",32,37,2.744,2.73,21.9,50,18.8,3.1,3
ECON,308,SURVEY OF PUBLIC FINANCE,"Herman,Peter Richards",32,44,2.613,2.795,37.5,25,18.8,6.3,5
ECON,321,INTERMEDIATE MICROECON THEORY,"Knudsen,Arielle Suzanne",49,63,2.533,2.944,26.5,32.7,18.4,14.3,11
ECON,321,INTERMEDIATE MICROECON THEORY,"Lopez Cruz,Ivan Guillermo",20,24,2.985,2.645,30,50,15,0,3
ECON,321,INTERMEDIATE MICROECON THEORY,"Raghav,Manu",56,67,2.52,3.064,28.6,32.1,17.9,7.1,4
ECON,321,INTERMEDIATE MICROECON THEORY,"Alexeev,Michael V.",48,57,2.048,2.913,12.5,29.2,27.1,18.8,5
ECON,322,INTERMEDIATE MACROECON THEORY,"Guler,Bulent",43,48,2.507,2.904,20.9,39.5,25.6,7,0
ECON,322,INTERMEDIATE MACROECON THEORY,"Gordon,Grey",32,45,2.778,2.916,28.1,40.6,18.8,12.5,5
ECON,322,INTERMEDIATE MACROECON THEORY,"Guler,Bulent",12,16,2.7,3,25,50,8.3,8.3,2
ECON,327,GAME THEORY,"Becker,Robert A.",59,70,3.002,2.924,27.1,55.9,11.9,1.7,1
ECON,327,GAME THEORY,"Smith,Tyler Joseph",21,34,2.305,2.716,28.6,19,28.6,4.8,5
ECON,327,GAME THEORY,"Melo,Emerson",40,48,2.693,2.917,27.5,32.5,25,12.5,3
ECON,331,INTERNATIONAL TRADE,"Beshkar,Mostafa",60,66,3.027,2.946,23.3,55,21.7,0,0
ECON,331,INTERNATIONAL TRADE,"Torrens,Gustavo Federico",19,25,3.921,2.9,100,0,0,0,1
ECON,331,INTERNATIONAL TRADE,"Beshkar,Mostafa",57,66,3.005,2.989,17.5,59.6,22.8,0,3
ECON,341,ECONOMICS OF LABOR MARKETS,"Olson,Peter",51,58,2.335,2.924,17.6,25.5,35.3,17.6,2
ECON,362,PUBLIC FINANCE-TAXATION,"Self,James K.",31,35,2.881,2.891,16.1,61.3,16.1,6.5,2
ECON,370,STATISTICAL ANALYS BUS & ECON,"Camp,Mary Elizabeth",99,120,3.22,3.143,36.4,52.5,9.1,2,6
ECON,370,STATISTICAL ANALYS BUS & ECON,"Camp,Mary Elizabeth",75,85,3.24,3.211,40,45.3,13.3,1.3,0
ECON,370,STATISTICAL ANALYS BUS & ECON,"Camp,Mary Elizabeth",50,70,3.122,3.049,40,48,4,2,6
ECON,370,STATISTICAL ANALYS BUS & ECON,"Camp,Mary Elizabeth",46,61,3.27,3.117,50,37,8.7,0,6
ECON,371,INTRO TO APPLIED ECONOMETRICS,"Stone III,John Thomas",15,24,2.34,3.076,26.7,33.3,13.3,6.7,6
ECON,371,INTRO TO APPLIED ECONOMETRICS,"Stone III,John Thomas",11,16,2.209,3.09,27.3,18.2,27.3,0,4
ECON,385,THE ECONOMICS OF INDUSTRY,"Xiao,Ruli",15,20,2.467,2.843,13.3,33.3,46.7,0,1
ECON,385,THE ECONOMICS OF INDUSTRY,"Xiao,Ruli",30,38,2.933,2.705,26.7,43.3,26.7,3.3,1
ECON,390,UNDERGRAD SEMINAR IN ECONOMICS,"Michaud,Amanda",26,37,3.504,3.067,57.7,38.5,3.8,0,3
ECON,390,UNDERGRAD SEMINAR IN ECONOMICS,"Raghav,Manu",16,35,2.681,3.003,31.3,37.5,18.8,6.3,9
ECON,425,FINANCIAL ECONOMICS,"Becker,Robert A.",68,89,2.906,3.048,14.7,63.2,19.1,2.9,2
ECON,471,ECONOMETRIC THEORY & PRACT I,"Weiergraeber,Stefan",14,16,3.579,3.456,64.3,35.7,0,0,1
ECON,472,ECONOMETRIC THEORY & PRACT II,"Chipeniuk,Karsten Owen",9,13,3.244,3.695,33.3,44.4,22.2,0,3
ECON,502,TCHNG UNDERGRADUATE ECONOMICS,"Walker,James M.",13,13,3.738,3.518,69.2,30.8,0,0,0
ECON,551,MONETARY ECONOMICS II,"Leeper,Eric Michael",13,13,3.846,3.683,84.6,15.4,0,0,0
ECON,572,ECONOM 2-REGRS/TIME SERIES,"Chang,Yoosoon",14,14,3.579,3.516,64.3,35.7,0,0,0
ECON,621,THEORY OF PRICES AND MARKETS 2,"Puzzello,Daniela",14,14,3.679,3.516,78.6,21.4,0,0,0
ECON,622,MACROECONOMIC THEORY II,"Walker,Todd Bruce",13,13,3.423,3.518,53.8,46.2,0,0,0
ECON,627,EXPERIMENTAL ECONOMICS,"Walker,James M.",6,7,3.883,3.763,83.3,16.7,0,0,0
ECON,671,ECONOMET 3-NONLNEAR/SIMLT MDLS,"Escanciano,Juan Carlos",16,16,3.369,3.646,31.3,68.8,0,0,0
ECON,724,SEMINAR IN ECONOMIC THEORY,"Gordon,Grey",14,14,3.9,3.633,85.7,14.3,0,0,0
ECON,724,SEMINAR IN ECONOMIC THEORY,"Puzzello,Daniela",7,7,3.957,3.777,100,0,0,0,0
ECON,724,SEMINAR IN ECONOMIC THEORY,"Michaud,Amanda",7,7,3.9,3.793,85.7,14.3,0,0,0
ECON,724,SEMINAR IN ECONOMIC THEORY,"Page,Frank H. Jr.",9,9,4,3.762,100,0,0,0,0
ECON,752,SEMINAR IN MONEY,"Hatchondo,Juan Carlos",7,7,3.571,3.772,57.1,42.9,0,0,0
ECON,901,ADVANCED RESEARCH,"Glomm,Gerhard",6,18,4,3.75,100,0,0,0,0
ECON,322,INTERMED MACRO THEORY-HONORS,"Leeper,Eric Michael",16,19,3.525,3.587,75,18.8,0,0,1
ECON,398,INTERNSHIP IN ECONOMICS,"Glomm,Gerhard",8,8,4,3.737,100,0,0,0,0
EDUC,308,LEGAL&ETHICAL ISS FOR TEACHERS,"Eckes,Suzanne E.",93,98,3.281,3.245,47.3,46.2,2.2,3.2,4
EDUC,500,INTRO TO EDUCATIONAL LDRSHP,"Bourke,Walter D",21,25,3.89,3.898,90.5,9.5,0,0,1
EDUC,515,EDUC LEADERSHP:TCHR DVLPT&EVAL,"Lantrip,Lisa Diane Carver",25,25,3.828,3.804,96,0,0,0,0
EDUC,515,EDUC LEADERSHP:TCHR DVLPT&EVAL,"Lantrip,Lisa Diane Carver",16,16,3.731,3.646,93.8,0,0,0,0
EDUC,608,LEGAL PERSPECTVS ON EDUCATION,"Decker,Janet R.",17,19,3.847,3.585,88.2,11.8,0,0,0
EDUC,624,EDUC LEDRSP: PRINCIPALSHP K-12,"Raimondi,Concetta Ann",24,24,3.721,3.883,83.3,16.7,0,0,0
EDUC,635,PUBL SCHOOL BUDGETING & ACCTG,"Bourke,Walter D",25,25,3.8,3.885,84,12,4,0,0
EDUC,675,LDRSHP IN SPECIAL EDUCATION,"Decker,Janet R.",16,16,3.863,3.851,93.8,6.3,0,0,0
EDUC,661,FOUNDATIONS OF INST RESEARCH,"Borden,Victor M.H.",12,13,3.975,3.828,100,0,0,0,0
EDUC,664,HIGHER EDUCATION ORG AND ADMIN,"McCormick,Alexander C.",13,15,3.754,3.83,84.6,15.4,0,0,0
EDUC,695,ACADEMIC PROB IN HIGHER EDUC,"LePeau,Lucy Anne",7,8,3.9,3.831,85.7,14.3,0,0,0
EDUC,750,TOPICAL SEMINAR,"Museus,Samuel David",12,13,3.975,3.587,100,0,0,0,0
EDUC,750,TOPICAL SEMINAR,"Patton Davis,Lori",11,11,3.973,3.912,100,0,0,0,0
EDUC,795,DISSERTATION PROPOSAL PREP,"Nelson Laird,Thomas F",17,17,3.924,3.888,94.1,5.9,0,0,0
EDUC,500,INTRO TO ADULT EDUCATION THRY,"Di Silvestro,Frank Richard",12,18,3.5,3.696,58.3,33.3,8.3,0,2
EDUC,505,ADULT LRNING THRU THE LIFESPAN,"Treff,Marjorie E",11,17,4,3.853,100,0,0,0,4
EDUC,506,ADULT ED PLANNING & DEVELOPMNT,"Treff,Marjorie E",17,19,3.965,3.701,100,0,0,0,1
EDUC,525,INTRO TO DE SYSTEMS IN ADLT ED,"Treff,Marjorie E",18,21,3.761,3.783,94.4,0,0,0,1
EDUC,640,CAPSTONE SEMINAR IN ADULT EDUC,"Di Silvestro,Frank Richard",7,7,3.814,3.789,85.7,14.3,0,0,0
EDUC,300,ELEM EDUC FOR PLURALISTIC SOC,"Hossler,Carol-Anne Hughes",24,28,3.404,3.527,58.3,29.2,8.3,4.2,0
EDUC,300,ELEM EDUC FOR PLURALISTIC SOC,"Howell Beck,Crystal Dawn",24,27,3.454,3.366,66.7,20.8,4.2,4.2,0
EDUC,300,ELEM EDUC FOR PLURALISTIC SOC,"Howell Beck,Crystal Dawn",10,13,3.33,3.429,50,30,20,0,0
EDUC,300,ELEM EDUC FOR PLURALISTIC SOC,"Riddle,Molly Alyson",23,26,3.348,3.177,60.9,26.1,4.3,4.3,0
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"Hossler,Carol-Anne Hughes",10,10,2.89,3.385,30,50,20,0,0
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"McClain,Leana Brunson",14,14,3.621,3.458,71.4,21.4,7.1,0,0
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"Riddle,Molly Alyson",23,23,3.887,3.589,91.3,8.7,0,0,0
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"Harris-Hasan,Alandra J",27,27,3.585,3.645,66.7,29.6,3.7,0,0
EDUC,328,SCIENCE IN THE ELEMENTARY SCHL,"Park Rogers,Meredith",23,24,3.522,3.4,65.2,34.8,0,0,0
EDUC,328,SCIENCE IN THE ELEMENTARY SCHL,"Allen,Jared Robert",18,19,3.617,3.408,66.7,33.3,0,0,1
EDUC,328,SCIENCE IN THE ELEMENTARY SCHL,"Roy,Ranu",24,24,3.5,3.454,62.5,25,12.5,0,0
EDUC,339,METHODS OF TEACH LANG ARTS,"Deliman,Amanda Michele",23,23,3.8,3.589,82.6,17.4,0,0,0
EDUC,339,METHODS OF TEACH LANG ARTS,"Deliman,Amanda Michele",27,27,3.919,3.645,96.3,3.7,0,0,0
EDUC,339,METHODS OF TEACH LANG ARTS,"Yi,Joanne Heejoo",16,16,3.919,3.166,93.8,6.3,0,0,0
EDUC,339,METHODS OF TEACH LANG ARTS,"McNabb,Melissa Brundick",16,16,3.856,3.378,87.5,12.5,0,0,0
EDUC,340,METHODS OF TEACHING READING I,"Coggin,Linda Skidmore",22,22,3.832,3.452,81.8,18.2,0,0,0
EDUC,340,METHODS OF TEACHING READING I,"Adomat,Donna",14,15,3.929,3.2,92.9,7.1,0,0,0
EDUC,340,METHODS OF TEACHING READING I,"Hall,Darryl Ted",16,16,4,3.378,100,0,0,0,0
EDUC,343,MATH IN THE ELEM SCHOOLS,"Kloosterman,Peter W.",24,24,3.329,3.4,54.2,33.3,12.5,0,0
EDUC,343,MATH IN THE ELEM SCHOOLS,"Kloosterman,Peter W.",18,19,3.406,3.408,38.9,61.1,0,0,1
EDUC,343,MATH IN THE ELEM SCHOOLS,"Kloosterman,Peter W.",24,24,3.533,3.454,58.3,41.7,0,0,0
EDUC,351,FOUNDATIONS EARLY CARE & ED II,"Maron Puntarelli,Cecilia A",22,22,3.818,3.452,81.8,18.2,0,0,0
EDUC,352,TCHNG/LRNING CHILDREN AGES 3-5,"Zoretic-Goodwin,Maria",22,23,3.764,3.475,81.8,18.2,0,0,0
EDUC,450,SENIOR SEM & STUDENT TCHG I,"McCormick,Kate Isabel",18,18,3.628,3.433,61.1,38.9,0,0,0
EDUC,200,EXAMINING SELF AS TEACHER,"Hanell,Melissa Frances",15,21,3.447,3.213,60,33.3,0,6.7,1
EDUC,500,TOPICAL EXPLORATION IN EDUC,"Leftwich,Anne Todd",10,10,3.77,3.871,90,0,10,0,0
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Blackwell,Nancy Beatrice",18,19,3.883,3.462,100,0,0,0,1
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Li,Shaozhuan",27,28,3.767,3.24,100,0,0,0,1
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Miller,Keino",24,30,3.154,2.965,54.2,29.2,4.2,4.2,1
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Cheng,Jacks",24,33,3.488,3.129,62.5,29.2,4.2,4.2,2
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Cheng,Jacks",26,28,3.492,3.158,53.8,46.2,0,0,1
EDUC,206,INTRO TO COUNSELING PSYCHOLOGY,"Li,Yue",23,29,3.765,3.192,73.9,26.1,0,0,2
EDUC,206,INTRO TO COUNSELING PSYCHOLOGY,"Smith,Kira Lanee",24,31,3.204,3.16,62.5,16.7,12.5,4.2,2
EDUC,206,INTRO TO COUNSELING PSYCHOLOGY,"Smith,Kira Lanee",25,30,3.412,3.206,64,24,4,4,2
EDUC,207,INTRO STUD-ATHLETE CSLG PSYCH,"Powless,Matthew David",22,24,3.264,2.802,63.6,18.2,4.5,13.6,1
EDUC,208,PREVENTION OF ADOL RISK BEH,"Limas,Emily Annette",18,19,3.256,3.256,33.3,55.6,11.1,0,1
EDUC,302,COUNSELING WITH YOUTH,"Goldberg,Daniel Mark",27,29,3.741,3.353,74.1,25.9,0,0,1
EDUC,352,COUNSELING FOR CAREER ISSUES,"Li,Yue",11,13,3.973,3.375,100,0,0,0,1
EDUC,355,POSITIVE PSYCHOLOGY,"Pardue,Deborah Ann",22,28,3.732,3.387,77.3,22.7,0,0,2
EDUC,355,POSITIVE PSYCHOLOGY,"Goodrich,Nancy",22,31,3.614,3.257,81.8,9.1,4.5,4.5,3
EDUC,375,MULTICULTURAL SKILLS,"Blackwell,Nancy Beatrice",19,21,3.768,3.387,73.7,26.3,0,0,0
EDUC,375,MULTICULTURAL SKILLS,"Chang,Tiffany Kirtying",22,23,3.823,3.416,86.4,13.6,0,0,0
EDUC,524,PRACTICUM IN COUNSELING,"Gilman,Lynn",9,11,4,3.896,100,0,0,0,0
EDUC,532,INTRO TO GROUP COUNSELING,"Steinfeldt,Jesse Andrew",14,14,3.857,3.922,85.7,14.3,0,0,0
EDUC,532,INTRO TO GROUP COUNSELING,"Steinfeldt,Jesse Andrew",15,15,3.853,3.888,93.3,6.7,0,0,0
EDUC,550,INTERNSHIP IN COUNSELING,"Hornibrook,Lisa Kiare",10,10,4,3.958,100,0,0,0,0
EDUC,550,INTERNSHIP IN COUNSELING,"Stockton,Rex A.",7,8,4,3.696,100,0,0,0,0
EDUC,552,CAREER COUN - THEORY & PRACT,"Gray,Catherine",29,30,3.897,3.9,89.7,10.3,0,0,0
EDUC,575,MULTICULTURAL COUNSELING,"Hornibrook,Lisa Kiare",22,22,3.973,3.894,100,0,0,0,0
EDUC,575,MULTICULTURAL COUNSELING,"Vaughan,Ellen Lee",9,12,4,3.823,100,0,0,0,0
EDUC,615,PSYCHOPATHOLOGY & ADV DIAG,"Vaughan,Ellen Lee",12,12,3.75,3.896,75,25,0,0,0
EDUC,625,ADV PRAC - IND SUPERVISION,"Chung,Y. Barry",8,11,3.963,3.919,100,0,0,0,0
EDUC,647,ADV INTERNSHIP IN COUNSELING,"Stockton,Rex A.",6,6,4,3.886,100,0,0,0,0
EDUC,650,TOP SEM IN COUNSELING PSYCH,"Chung,Y. Barry",7,8,3.957,3.985,100,0,0,0,0
EDUC,656,SOCIAL BASES OF BEHAVIOR,"Wong,Joel",14,15,4,3.961,100,0,0,0,0
EDUC,685,SEM COUNSELING RESEARCH METH,"Chung,Y. Barry",7,8,3.914,3.982,100,0,0,0,0
EDUC,901,ADVANCED RESEARCH,"Boling,Elizabeth",17,120,4,3.87,100,0,0,0,0
EDUC,200,INTRO TO P-12 EDUC POLICY,"Stewart,Molly S.",15,18,4,3.646,100,0,0,0,1
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Howlett,Caitlin S",23,27,3.717,3.342,82.6,13,4.3,0,0
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Willcox,Sarah Elizabeth",20,22,3.675,3.343,75,25,0,0,0
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Saba,Alexis Marie",22,25,3.777,3.402,81.8,18.2,0,0,0
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Saba,Alexis Marie",24,26,3.667,3.187,70.8,25,4.2,0,0
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Kearl,Benjamin Kelsey",24,28,3.346,3.214,45.8,45.8,4.2,4.2,1
EDUC,340,EDUCATION & AMERICAN CULTURE,"Walton,Andrea",20,25,3.69,3.424,75,25,0,0,0
EDUC,340,EDUCATION & AMERICAN CULTURE,"Hengtgen,Kristen Michelle",19,20,3.237,3.219,52.6,36.8,5.3,0,0
EDUC,340,EDUCATION & AMERICAN CULTURE,"Hengtgen,Kristen Michelle",12,16,3.283,2.942,58.3,33.3,0,0,3
EDUC,504,HISTORY OF AMERICAN EDUCATION,"Danns,Dionne A",31,35,3.629,3.816,67.7,32.3,0,0,0
EDUC,601,HISTRCAL INQUIRY IN EDUCATION,"Walton,Andrea",8,8,3.875,3.867,87.5,12.5,0,0,0
EDUC,622,SEMINAR: ISSUES IN EDUC POLICY,"Sutton,Margaret",6,8,3.95,3.807,100,0,0,0,0
EDUC,623,ED POLICY RESEARCH SEMINAR,"Martinez,Sylvia",7,7,4,3.933,100,0,0,0,0
EDUC,637,TOPICAL SEMINAR:,"Sutton,Margaret",10,11,3.97,3.891,100,0,0,0,0
EDUC,795,DISSERTATION PROPOSAL PREP,"Sutton,Margaret",7,7,3.957,3.884,100,0,0,0,0
EDUC,500,INSTRUCT IN CONTEXT OF CURRIC,"Ansaldo,Jim",24,26,3.821,3.803,95.8,0,0,0,1
EDUC,602,INTRO TO CURRICULUM STUDIES,"Buzzelli,Cary Anthony",7,8,4,3.873,100,0,0,0,0
EDUC,664,CONTEMPORARY CURRIC DISCOURSES,"Engebretson,Kathryn Ellerhoff",11,13,3.764,3.836,81.8,18.2,0,0,1
EDUC,720,TEACHER ED OCCUP SOCIALIZATION,"Kunzman,Robert",11,13,3.818,3.931,81.8,18.2,0,0,0
EDUC,760,TOP SEM IN CURR/INSTR ISSUES:,"Buzzelli,Cary Anthony",12,14,3.708,3.854,83.3,16.7,0,0,0
EDUC,205,INTRO TO EXCEPTIONAL CHILDREN,"Hauss,Sharon A",39,45,3.208,3.28,30.8,64.1,2.6,2.6,4
EDUC,305,TCHG EXCEPTNL LEARNER-ELEM SCH,"Quest,Kelsey M",24,24,3.9,3.454,87.5,12.5,0,0,0
