DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
ECON,385,THE ECONOMICS OF INDUSTRY,"Garcia,Filomena",58,64,3.381,3.083,48.3,46.6,3.4,0,1
ECON,390,UNDERGRAD SEMINAR IN ECONOMICS,"Snow,Nicholas Arthur",13,17,3.469,3.083,61.5,30.8,7.7,0,1
ECON,392,COMPUTATIONL METHODS/ECONOMETR,"Michaud,Amanda",12,18,3.425,3.172,75,16.7,0,0,6
ECON,392,COMPUTATIONL METHODS/ECONOMETR,"Xu,Keli",13,21,3.646,2.839,69.2,30.8,0,0,2
ECON,425,FINANCIAL ECONOMICS,"Page,Frank H. Jr.",56,59,3.429,2.982,58.9,32.1,5.4,0,3
ECON,425,FINANCIAL ECONOMICS,"Page,Frank H. Jr.",57,64,3.439,3.118,54.4,35.1,10.5,0,3
ECON,471,ECONOMETRIC THEORY & PRACT I,"Weiergraeber,Stefan",15,16,3.433,3.398,66.7,20,13.3,0,0
ECON,521,THEORY OF PRICES AND MARKETS 1,"Becker,Robert A.",21,25,3.771,3.407,90.5,4.8,4.8,0,2
ECON,522,MACROECONOMIC THEORY I,"Michaud,Amanda",16,17,3.381,3.27,43.8,56.3,0,0,1
ECON,550,MONETARY THEORY & ORGANIZATION,"Leeper,Eric Michael",18,18,3.8,3.751,83.3,16.7,0,0,0
ECON,571,ECONOMETRICS I-STAT FOUNDATNS,"Chang,Yoosoon",16,20,3.369,3.069,56.3,37.5,6.3,0,1
ECON,626,GAME THEORY,"Melo,Emerson",8,9,4,3.583,100,0,0,0,0
ECON,627,EXPERIMENTAL ECONOMICS,"Puzzello,Daniela",10,11,3.57,3.674,60,40,0,0,0
ECON,671,ECONOMET 3-NONLNEAR/SIMLT MDLS,"Escanciano,Juan Carlos",12,12,3.467,3.641,66.7,33.3,0,0,0
ECON,672,MACROECONOMETRICS,"Chang,Yoosoon",11,12,3.973,3.7,100,0,0,0,0
ECON,724,SEMINAR IN ECONOMIC THEORY,"Chang,Yoosoon",6,6,4,3.771,100,0,0,0,0
ECON,724,SEMINAR IN ECONOMIC THEORY,"Michaud,Amanda",10,10,4,3.706,100,0,0,0,0
ECON,201,INTRO TO MICROECONOMICS: HON,"Lugovskyy,Volodymyr",13,16,3.877,3.556,92.3,7.7,0,0,2
ECON,321,INTERMED MICRO THEORY-HONORS,"Walker,James M.",19,25,3.637,3.665,73.7,21.1,5.3,0,3
EDUC,308,LEGAL&ETHICAL ISS FOR TEACHERS,"Eckes,Suzanne E.",116,120,3.531,3.323,65.5,28.4,5.2,0,0
EDUC,500,INTRO TO EDUCATIONAL LDRSHP,"Robison,Scott E.",18,21,3.556,3.698,88.9,0,0,0,0
EDUC,510,SCHOOL COMMUNITY RELATIONS,"Williams,H Douglas",20,21,4,3.899,100,0,0,0,0
EDUC,515,EDUC LEADERSHP:TCHR DVLPT&EVAL,"Erwin,Barbara Jeanne",17,19,3.982,3.819,100,0,0,0,0
EDUC,600,PROBLEMS IN EDUC LEADERSHIP,"Raimondi,Concetta Ann",11,12,3.973,3.907,100,0,0,0,0
EDUC,608,LEGAL PERSPECTVS ON EDUCATION,"Decker,Janet R.",14,15,3.714,3.876,78.6,14.3,7.1,0,0
EDUC,624,EDUC LEDRSP: PRINCIPALSHP K-12,"Erwin,Barbara Jeanne",13,13,3.638,3.585,84.6,7.7,0,0,0
EDUC,629,DATA-INFORMED DECISION MAKING,"Lochmiller,Chad Richard",15,15,3.98,3.953,100,0,0,0,0
EDUC,635,PUBL SCHOOL BUDGETING & ACCTG,"Bourke,Walter D",14,15,3.979,3.902,100,0,0,0,0
EDUC,638,PUB SCHOOL PERSONNEL MGMT,"Erwin,Barbara Jeanne",13,14,3.977,3.883,100,0,0,0,0
EDUC,675,LDRSHP IN SPECIAL EDUCATION,"Decker,Janet R.",11,13,3.764,3.879,90.9,0,9.1,0,2
EDUC,720,WKSP ON SEL PROB IN ED LDRSHIP,"Byrne-Jimenez,Monica C.",14,14,3.836,3.893,85.7,14.3,0,0,0
EDUC,565,INTRO TO COLLEGE & UNIV ADM,"DeSawal,Danielle Marie",22,22,3.973,3.958,100,0,0,0,0
EDUC,565,INTRO TO COLLEGE & UNIV ADM,"Spratt,Jason T",21,21,3.738,3.825,85.7,9.5,4.8,0,0
EDUC,620,PROSEMINAR IN HIGHER EDUCATION,"Palmer,Megan M",16,17,3.938,3.845,93.8,6.3,0,0,0
EDUC,654,HIGHER ED IN THE UNITED STATES,"Walton,Andrea",12,16,3.783,3.863,83.3,16.7,0,0,0
EDUC,678,CAPSTONE IN INSTITUTIONL RSRCH,"Borden,Victor M.H.",8,9,3.725,3.822,87.5,12.5,0,0,0
EDUC,680,HIST OF HIGHER ED & PHILANTH,"Walton,Andrea",8,10,3.75,3.81,75,25,0,0,1
EDUC,690,INDEPENDENT STUDY IN HIGHER ED,"Pike,Gary Robert",6,9,3.95,3.901,100,0,0,0,0
EDUC,750,TOPICAL SEMINAR,"Pike,Gary Robert",6,7,3.95,3.836,100,0,0,0,0
EDUC,788,SEM IN RESEARCH IN HIGHER EDUC,"Museus,Samuel David",11,15,4,3.859,100,0,0,0,0
EDUC,505,ADULT LRNING THRU THE LIFESPAN,"Treff,Marjorie E",15,17,3.513,3.568,86.7,0,0,6.7,0
EDUC,512,SEM FORMS & FORCES OF ADULT ED,"Di Silvestro,Frank Richard",13,17,3.7,3.68,76.9,23.1,0,0,1
EDUC,524,POWER & VOICE IN ADULT ED PROG,"Treff,Marjorie E",9,11,3.889,3.729,88.9,11.1,0,0,0
EDUC,600,SEM IN TCH-LRNING TRANS ADULT,"Di Silvestro,Frank Richard",8,8,4,3.918,100,0,0,0,0
EDUC,640,CAPSTONE SEMINAR IN ADULT EDUC,"Di Silvestro,Frank Richard",6,6,4,3.838,100,0,0,0,0
EDUC,300,ELEM EDUC FOR PLURALISTIC SOC,"Ames,Colton Thomas",24,26,3.754,3.4,79.2,20.8,0,0,0
EDUC,300,ELEM EDUC FOR PLURALISTIC SOC,"Howell Beck,Crystal Dawn",27,30,3.559,3.357,66.7,25.9,7.4,0,2
EDUC,300,ELEM EDUC FOR PLURALISTIC SOC,"Butler,Alexander",23,26,3.578,3.376,56.5,43.5,0,0,1
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"Harris-Hasan,Alandra J",13,13,3.392,3.537,53.8,38.5,7.7,0,0
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"Reynolds,Tiehl G",22,22,3.755,3.563,86.4,13.6,0,0,0
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"Engebretson,Kathryn Ellerhoff",12,12,3.708,3.385,83.3,16.7,0,0,0
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"Hollett,Alexandria Marie",26,26,3.481,3.484,61.5,30.8,7.7,0,0
EDUC,325,SOC STDS IN THE ELEM SCHOOLS,"Riddle,Molly Alyson",20,20,3.845,3.563,95,5,0,0,0
EDUC,328,SCIENCE IN THE ELEMENTARY SCHL,"Akerson,Valarie",13,13,4,3.537,100,0,0,0,0
EDUC,328,SCIENCE IN THE ELEMENTARY SCHL,"Gerber,Alex",15,15,3.647,3.397,66.7,33.3,0,0,0
EDUC,328,SCIENCE IN THE ELEMENTARY SCHL,"Roy,Ranu",20,20,3.77,3.497,80,20,0,0,0
EDUC,328,SCIENCE IN THE ELEMENTARY SCHL,"Lamichhane,Roshan",11,11,3.564,3.44,72.7,27.3,0,0,0
EDUC,328,SCIENCE IN THE ELEMENTARY SCHL,"Park Rogers,Meredith",18,18,3.778,3.476,94.4,5.6,0,0,0
EDUC,336,PLAY AS DEVELOPMENT,"Maron Puntarelli,Cecilia A",15,15,3.62,3.273,60,40,0,0,0
EDUC,339,METHODS OF TEACH LANG ARTS,"Scott,Jill Allison",13,13,3.977,3.537,100,0,0,0,0
EDUC,339,METHODS OF TEACH LANG ARTS,"Yi,Joanne Heejoo",20,20,3.72,3.512,75,25,0,0,0
EDUC,339,METHODS OF TEACH LANG ARTS,"Yi,Joanne Heejoo",20,21,3.62,3.237,65,35,0,0,1
EDUC,339,METHODS OF TEACH LANG ARTS,"Deliman,Amanda Michele",21,21,3.933,3.522,90.5,9.5,0,0,0
EDUC,339,METHODS OF TEACH LANG ARTS,"Deliman,Amanda Michele",22,22,4,3.47,100,0,0,0,0
EDUC,340,METHODS OF TEACHING READING I,"Loudermilk,Liesl S",17,17,3.929,3.372,100,0,0,0,0
EDUC,340,METHODS OF TEACHING READING I,"Brundick McNabb,Melissa",21,21,4,3.579,100,0,0,0,0
EDUC,340,METHODS OF TEACHING READING I,"Anderson,Kristin Lynn",20,20,3.885,3.512,90,10,0,0,0
EDUC,340,METHODS OF TEACHING READING I,"Anderson,Kristin Lynn",20,21,3.805,3.237,85,15,0,0,1
EDUC,340,METHODS OF TEACHING READING I,"Hogue,Breanya C.",21,21,3.524,3.522,71.4,9.5,19,0,0
EDUC,340,METHODS OF TEACHING READING I,"Brundick McNabb,Melissa",22,22,3.782,3.47,86.4,13.6,0,0,0
EDUC,341,METHODS OF TEACHING READING II,"Daley,Sharon Lynn",8,10,4,3.307,100,0,0,0,0
EDUC,343,MATH IN THE ELEM SCHOOLS,"Roach,Michael Lee",13,13,4,3.537,100,0,0,0,0
EDUC,343,MATH IN THE ELEM SCHOOLS,"Jacobson,Erik Daniel",15,15,3.62,3.397,60,40,0,0,0
EDUC,343,MATH IN THE ELEM SCHOOLS,"Jacobson,Erik Daniel",20,20,3.56,3.497,65,35,0,0,0
EDUC,343,MATH IN THE ELEM SCHOOLS,"Aydeniz,Fetiye",11,11,3.236,3.44,27.3,63.6,9.1,0,0
EDUC,343,MATH IN THE ELEM SCHOOLS,,18,18,3.606,3.476,72.2,27.8,0,0,0
EDUC,348,FOUND OF EARLY CHILDHOOD ED I,"McMullen,Mary B.",15,15,3.627,3.273,66.7,33.3,0,0,0
EDUC,349,TCHG/LRNG ALL YOUNG CHILDREN I,"Schertz,Hannah H.",15,15,3.587,3.273,66.7,33.3,0,0,0
EDUC,353,FOUNDATION EARLY CARE & ED III,"Weir,Regina Marie",13,13,3.754,3.537,84.6,15.4,0,0,0
EDUC,506,CURRICULUM IN EARLY CHILDHOOD,"Buzzelli,Cary Anthony",10,11,3.84,3.561,90,10,0,0,0
EDUC,200,EXAMINING SELF AS TEACHER,"Gumbiner,Laura",27,29,3.411,3.137,66.7,18.5,7.4,7.4,0
EDUC,401,TOPICAL EXPLORATIONS IN EDUC,"Weltsek,Gustave J.",23,23,3.957,3.568,95.7,4.3,0,0,0
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Cheng,Jacks",27,28,3.574,3.313,81.5,7.4,7.4,0,0
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Cheng,Jacks",26,28,3.508,3.39,69.2,26.9,0,0,2
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Jackson,Dominique",26,29,3.631,3.258,69.2,26.9,3.8,0,2
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Murphy,Quillian Devon",25,30,3.828,3.155,96,0,0,0,2
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Pardue,Deborah Ann",21,24,3.638,3.203,81,14.3,0,0,0
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Gonzalez,Patricia Damaris",26,29,3.812,3.284,96.2,0,0,0,2
EDUC,203,COMM FOR YOUTH-SERVING PROF,"Lee,Christina",27,29,3.415,3.122,70.4,18.5,3.7,3.7,1
EDUC,206,INTRO TO COUNSELING PSYCHOLOGY,"Li,Yue",24,30,3.963,3.291,100,0,0,0,3
EDUC,206,INTRO TO COUNSELING PSYCHOLOGY,"Li,Jonah",24,31,4,3.078,100,0,0,0,3
EDUC,206,INTRO TO COUNSELING PSYCHOLOGY,"Li,Yue",26,31,3.835,3.33,84.6,15.4,0,0,0
EDUC,207,INTRO STUD-ATHLETE CSLG PSYCH,"Jackson,Dominique",26,27,3.812,3.365,88.5,7.7,3.8,0,0
EDUC,207,INTRO STUD-ATHLETE CSLG PSYCH,"Cawthra,Julia Nicole",17,17,3.947,3.245,100,0,0,0,0
EDUC,208,PREVENTION OF ADOL RISK BEH,"Klann,Elyssa Mariel",19,20,3.563,3.188,68.4,21.1,10.5,0,1
EDUC,302,COUNSELING WITH YOUTH,"Gray,Catherine",24,30,3.904,3.376,91.7,8.3,0,0,3
EDUC,352,COUNSELING FOR CAREER ISSUES,"Hernandez Barón,Paola Maria",13,14,3.569,3.39,69.2,23.1,7.7,0,1
EDUC,355,POSITIVE PSYCHOLOGY,"Li,Jonah",23,24,3.843,3.108,87,13,0,0,0
EDUC,355,POSITIVE PSYCHOLOGY,"David,Jessica Lynn",18,18,3.389,3.523,61.1,22.2,11.1,5.6,0
EDUC,375,MULTICULTURAL SKILLS,"Murphy,Quillian Devon",23,24,3.943,3.427,95.7,4.3,0,0,1
EDUC,502,PROFSNL ORIENTATN & ETHICS,"Steinfeldt,Jesse Andrew",18,19,3.961,3.89,94.4,5.6,0,0,0
EDUC,505,INDIV APPRAIS: PRIN & PROC,"Whiston,Susan",17,17,3.812,3.893,88.2,11.8,0,0,0
EDUC,510,INTR TO ALCOHOL&DRUG COUNSELNG,"Vaughan,Ellen Lee",22,23,3.795,3.903,86.4,13.6,0,0,0
EDUC,522,COUNSELING THEORIES,"Steinfeldt,Jesse Andrew",16,16,3.913,3.858,87.5,12.5,0,0,0
EDUC,522,COUNSELING THEORIES,"Hornibrook,Lisa Kiare",18,18,3.933,3.936,100,0,0,0,0
EDUC,523,LABORATORY COUNSLNG & GUIDANCE,"Whiston,Susan",11,11,3.818,3.905,81.8,18.2,0,0,0
EDUC,523,LABORATORY COUNSLNG & GUIDANCE,"Wilkins-Yel,Kerrie",11,13,4,3.874,100,0,0,0,0
EDUC,550,INTERNSHIP IN COUNSELING,"Stockton,Rex A.",6,6,4,3.847,100,0,0,0,0
EDUC,550,INTERNSHIP IN COUNSELING,"Stockton,Rex A.",11,12,4,3.888,100,0,0,0,0
EDUC,563,MENTAL HEALTH COUNSELING,"Gilman,Lynn",12,14,3.842,3.602,91.7,8.3,0,0,1
EDUC,598,SEMINAR IN PROFESSIONAL ISSUES,"Vaughan,Ellen Lee",9,9,3.967,3.905,100,0,0,0,0
EDUC,600,PRO-SEM IN COUNS PSYCHOLOGY,"Chung,Y. Barry",6,6,3.9,3.934,100,0,0,0,0
EDUC,622,ADV THEORIES OF COUNSELING,"Wong,Joel",9,11,4,3.57,100,0,0,0,0
EDUC,624,ADV PRACT IN COUNSELNG PSYCH,"Wilkins-Yel,Kerrie",9,9,4,3.97,100,0,0,0,0
EDUC,625,ADV PRAC - IND SUPERVISION,"Wong,Joel",6,7,4,3.928,100,0,0,0,0
EDUC,650,TOP SEM IN COUNSELING PSYCH,"Estes,Bradley Wayne",14,14,4,3.941,100,0,0,0,0
EDUC,901,ADVANCED RESEARCH,"Chung,Y. Barry",19,125,4,3.863,100,0,0,0,0
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Hengtgen,Kristen Michelle",21,22,3.529,3.375,57.1,42.9,0,0,1
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Wheeler-Bell,Quentin Jerome",20,26,3.475,3.354,60,35,5,0,3
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Tandon,Aditi",18,22,3.272,3.286,38.9,55.6,0,0,2
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Kunzman,Robert",6,8,3.783,3.898,83.3,16.7,0,0,0
EDUC,205,INTRODUCTION TO EDUC THOUGHT,"Saba,Alexis Marie",21,22,3.462,3.357,52.4,42.9,4.8,0,0
EDUC,340,EDUCATION & AMERICAN CULTURE,"Sera,Anna",19,21,3.7,3.338,89.5,5.3,5.3,0,1
EDUC,340,EDUCATION & AMERICAN CULTURE,"Sutton,Margaret",21,24,3.414,3.307,76.2,9.5,4.8,0,1
EDUC,340,EDUCATION & AMERICAN CULTURE,"Sera,Anna",15,19,3.64,3.35,60,40,0,0,3
EDUC,510,FOUNDATIONS OF ED INQUIRY,"Carspecken,Phil Francis",11,14,3.973,3.794,100,0,0,0,0
EDUC,540,SOCIOLOGY OF EDUCATION,"Martinez,Sylvia",20,21,3.715,3.845,85,15,0,0,0
EDUC,552,COMPARATIVE EDUCATION 2,"Kubow,Patricia K.",9,13,3.6,2.826,66.7,33.3,0,0,0
EDUC,560,EDUCATN & CHANGE IN SOCIETIES,"Levinson,Bradley A",11,13,3.936,3.77,90.9,9.1,0,0,1
EDUC,620,SEM IN EDUC POLICY STUDIES,"Sutton,Margaret",9,10,3.889,3.867,88.9,11.1,0,0,0
EDUC,637,TOPICAL SEMINAR:,"Levinson,Bradley A",8,10,3.85,3.83,100,0,0,0,1
EDUC,637,TOPICAL SEMINAR:,"Walton,Andrea",10,11,3.69,3.801,60,40,0,0,0
EDUC,500,INSTRUCT IN CONTEXT OF CURRIC,"Flinders,David Joseph",14,16,4,3.697,100,0,0,0,1
EDUC,602,INTRO TO CURRICULUM STUDIES,"Flinders,David Joseph",8,8,4,3.95,100,0,0,0,0
EDUC,630,CURRICULUM THEORY & PRACTICE,"Barton,Keith Casey",10,14,3.61,3.78,70,30,0,0,1
EDUC,700,TEACHING IN TEACHER EDUCATION,"McMullen,Mary B.",10,10,4,3.826,100,0,0,0,0
EDUC,710,PARADIGMS & PROG IN TEACHER ED,"Cuenca,Alexander",8,9,3.925,3.927,100,0,0,0,0
EDUC,762,TOP SEM/CURRICULUM & INSTRUC,"Buck,Gayle Anne",6,7,4,3.961,100,0,0,0,0
EDUC,205,INTRO TO EXCEPTIONAL CHILDREN,"Anderson,Jeffrey A.",35,38,3.546,3.425,57.1,42.9,0,0,0
EDUC,305,TCHG EXCEPTNL LEARNER-ELEM SCH,"Weir,Regina Marie",13,13,3.923,3.537,92.3,7.7,0,0,0
EDUC,305,TCHG EXCEPTNL LEARNER-ELEM SCH,"Erden,Emine",14,15,3.886,3.397,92.9,7.1,0,0,1
EDUC,305,TCHG EXCEPTNL LEARNER-ELEM SCH,"Anderson,Jeffrey A.",10,11,3.77,3.429,80,20,0,0,0
EDUC,306,TCHNG STDS SP NEEDS SEC CL RMS,"Ochoa,Theresa A",14,15,3.65,3.474,71.4,28.6,0,0,0
EDUC,344,ED SOC & EMOTNALLY DISTURBED 2,"Marencik,Wendy K",19,20,3.953,3.695,100,0,0,0,0
EDUC,344,ED SOC & EMOTNALLY DISTURBED 2,"Hurwitz,Sarah",23,23,3.557,3.642,60.9,39.1,0,0,0
EDUC,352,EDUC STUDENTS LRNG DISORDERS,"Gray,Alayna K",17,17,3.788,3.372,82.4,17.6,0,0,0
EDUC,352,EDUC STUDENTS LRNG DISORDERS,"Bixler,Kristy",21,21,3.986,3.579,100,0,0,0,0
EDUC,361,ASSISTVE TCH ELEM STDNTS DISAB,"Lee,Kwangwon",20,20,4,3.695,100,0,0,0,0
EDUC,361,ASSISTVE TCH ELEM STDNTS DISAB,"Lee,Kwangwon",23,23,3.887,3.642,91.3,8.7,0,0,0
EDUC,362,TEAM APPRCHS ED-STDNT/DISABIL,"Hurley,Ellie Renae",23,23,3.974,3.642,100,0,0,0,0
EDUC,405,BLDG INCL MID/SEC SCH:APPR/ISS,"Butera,Gretchen Digman",7,7,4,3.36,100,0,0,0,0
EDUC,495,LAB/FIELD EXPRNCE IN SPEC ED,"Gray,Alayna K",23,23,3.97,3.642,95.7,4.3,0,0,0
EDUC,505,INTROD SP ED FOR GRAD STUDENTS,"Ringwalt,Gail Mulholland",16,17,3.588,3.589,81.3,12.5,0,0,0
EDUC,510,ASSISTIVE TECH IN SPECIAL EDUC,"Butera,Gretchen Digman",6,9,3.233,3.578,83.3,0,0,0,0
EDUC,601,INTRO SPEC ED SCHOLARSHIP,"Alant,Erna",7,7,4,3.827,100,0,0,0,0
EDUC,631,INTRODUCTION TO ASD,"Schertz,Hannah H.",6,8,3.45,3.828,50,50,0,0,2
EDUC,650,PARA & POL SPEC ED IN US,"Anderson,Jeffrey A.",8,11,4,3.847,100,0,0,0,0
EDUC,407,LANG EDUC ISSUES FOR ENG TCHRS,"Scott,Jill Allison",9,10,3.922,3.466,88.9,11.1,0,0,0
EDUC,408,YOUNG ADULT LIT DIVERSE SOC,"Power-Carter,Stephanie Michelle",28,28,3.975,3.408,96.4,3.6,0,0,0
EDUC,409,CRITICAL ISSUES FOR RDG PROF,"Hogue,Breanya C.",15,16,3.727,3.601,66.7,33.3,0,0,1
EDUC,490,RESEARCH IN LANGUAGE EDUCATION,"David,Jessica Lynn",18,18,4,3.101,100,0,0,0,0
EDUC,490,RESEARCH IN LANGUAGE EDUCATION,"Burke,Molly Ann",9,11,3.9,2.527,100,0,0,0,1
EDUC,500,INST ISS IN LNG LRNING,"Hines,Mary Beth",9,9,3.411,3.492,77.8,11.1,0,0,0
EDUC,520,ADV STUDY FOREIGN LANG TCH,"Nyikos,Martha",6,6,3.9,3.879,100,0,0,0,0
EDUC,539,LANG FOUNDATIONS-ESL/EFL TEACH,"Samuelson,Beth Lewis",9,11,3.922,3.78,88.9,11.1,0,0,0
EDUC,599,"MASTRS THES:LIT,CLTR&LANG EDUC","Wohlwend,Karen E.",13,16,3.954,3.954,100,0,0,0,0
EDUC,600,"ISSUES IN LIT,CLTR & LANG EDUC","Hines,Mary Beth",11,12,3.936,3.949,90.9,9.1,0,0,1
EDUC,600,"ISSUES IN LIT,CLTR & LANG EDUC","Smith,Walter Raymond",14,15,4,3.928,100,0,0,0,0
EDUC,600,"ISSUES IN LIT,CLTR & LANG EDUC","Samuelson,Beth Lewis",13,13,3.954,3.868,100,0,0,0,0
EDUC,605,"CAPSTONE IN LIT,CLTR,&LNG EDUC","Daley,Sharon Lynn",8,8,3.963,3.963,100,0,0,0,0
EDUC,630,"TOPICS LIT,CULTURE & LANG EDUC","Smith,Walter Raymond",7,8,3.957,3.894,100,0,0,0,0
EDUC,631,MULT / INTL CHILD & YA LIT,"Adomat,Donna",7,9,3.914,3.251,100,0,0,0,0
EDUC,750,"RSCH SEM IN LIT,CLTR&LANG EDUC","Pawan,Faridah",6,8,3.9,3.916,100,0,0,0,1
EDUC,750,"RSCH SEM IN LIT,CLTR&LANG EDUC","Pawan,Faridah",6,7,3.733,3.874,83.3,16.7,0,0,0
EDUC,130,CHILD ART,"Abowd Damico,Gabriele Therese",13,14,3.777,3.293,92.3,0,7.7,0,1
EDUC,135,IND INSTRUCTION IN ART,"Manifold,Marjorie",12,19,3.733,3.194,83.3,16.7,0,0,1
EDUC,135,IND INSTRUCTION IN ART,"Manifold,Marjorie",15,19,3.84,3.293,80,20,0,0,3
EDUC,135,IND INSTRUCTION IN ART,"Sams,Jeniffer Fred",13,19,3.769,3.2,76.9,23.1,0,0,3
EDUC,200,"ARTIFCTS,MUSEUMS&EVERYDAY LIFE","Graves,Jean",23,27,3.513,3.283,65.2,26.1,8.7,0,1
EDUC,200,"ARTIFCTS,MUSEUMS&EVERYDAY LIFE","Abowd Damico,Gabriele Therese",24,24,3.821,3.301,87.5,8.3,4.2,0,0
EDUC,300,TCHNG IN PLURALISTIC SOCIETY,"Butler,Alexander",28,31,3.318,3.136,53.6,39.3,3.6,0,1
EDUC,300,TCHNG IN PLURALISTIC SOCIETY,"Wilson,Scot Allen",20,26,3.605,3.127,80,15,0,0,2
EDUC,323,TCHING OF MUS IN THE ELEM SCH,"Richerme,Lauren Kapalka",16,16,3.338,3.272,56.3,25,18.8,0,0
EDUC,323,TCHING OF MUS IN THE ELEM SCH,"Richerme,Lauren Kapalka",10,12,3.97,3.311,100,0,0,0,0
EDUC,323,TCHING OF MUS IN THE ELEM SCH,"Richerme,Lauren Kapalka",19,19,3.842,3.357,89.5,5.3,5.3,0,0
EDUC,323,TCHING OF MUS IN THE ELEM SCH,"Richerme,Lauren Kapalka",15,17,3.933,3.315,93.3,6.7,0,0,1
EDUC,323,TCHING OF MUS IN THE ELEM SCH,"Richerme,Lauren Kapalka",13,13,3.846,3.302,84.6,15.4,0,0,0
EDUC,333,ART EXPRNCE FOR THE ELEM TCH,"Helmick,Linda Jean",23,24,3.957,3.453,95.7,4.3,0,0,1
EDUC,333,ART EXPRNCE FOR THE ELEM TCH,"Helmick,Linda Jean",24,28,3.975,3.426,100,0,0,0,0
EDUC,342,METH & MTLS FOR TEACH ELEM MUS,"Gault,Brent Michael",11,11,3.745,3.536,90.9,9.1,0,0,0
EDUC,344,METH & MATLS TEACH INST MUS,,12,12,3.642,3.633,75,16.7,8.3,0,0
EDUC,403,LAB/FIELD EXPS: VARIABLE TITLE,"Lai,E Von",26,26,3.912,3.324,92.3,7.7,0,0,0
EDUC,416,INQUIRY HIGH SCHOOL ENGLISH,"Power-Carter,Stephanie Michelle",28,28,3.836,3.405,85.7,14.3,0,0,0
EDUC,421,MTDS TCHG JR/MID H.S. SOC STDS,"Lai,E Von",26,26,3.492,3.324,53.8,46.2,0,0,0
EDUC,422,TCHNG MATH IN SECONDARY SCHOOL,"Galindo,Enrique",15,16,3.407,3.244,60,26.7,13.3,0,1
EDUC,434,ADMINISTRATION OF SCHOOL BANDS,"Nam,Jason Hyun",10,10,3.83,3.595,80,20,0,0,0
EDUC,446,METH OF TCH SH/JH/MS SCIENCE,"Maltese,Adam Vincent",6,6,3.633,3.336,83.3,16.7,0,0,0
EDUC,456,METHODS OF TCH PHYS EDUC,"Chapin,G Keith",6,6,3.5,3.463,50,50,0,0,0
EDUC,464,METHODS OF TEACHING READING,"Slaughter,Sandra K.",13,13,3.746,3.364,76.9,23.1,0,0,0
EDUC,101,TEACH & LEARN ELEM MATH,"Matyska,Rob",23,24,3.591,3.165,60.9,34.8,4.3,0,1
EDUC,101,TEACH & LEARN ELEM MATH,"Lloyd,Kemol Robert",24,24,3.413,3.261,54.2,41.7,4.2,0,0
EDUC,103,TEACH & LEARN ELEM MATH II,"Sadak,Musa",17,20,3.247,3.35,47.1,41.2,11.8,0,1
EDUC,103,TEACH & LEARN ELEM MATH II,"Uzan,Erol",18,19,3.267,3.326,44.4,44.4,11.1,0,0
EDUC,103,TEACH & LEARN ELEM MATH II,"Uzan,Erol",18,18,3.444,3.47,72.2,5.6,16.7,5.6,0
EDUC,716,TOPICAL SEMINAR IN MATH EDUC,"Hackenberg,Amy Jeanne",8,10,3.888,3.366,100,0,0,0,0
EDUC,248,ELEM SCHOOL CHILD: DEVELOPMENT,"Watkins,Nicole",24,24,3.379,3.153,62.5,29.2,0,4.2,0
EDUC,248,ELEM SCHOOL CHILD: DEVELOPMENT,"Stright,Anne Dopkins",74,79,3.335,3.283,50,44.6,1.4,2.7,4
EDUC,251,EDUC PSY FOR ELEM TCHRS,"Huang,Joey",20,22,3.025,3.507,50,30,10,0,2
EDUC,251,EDUC PSY FOR ELEM TCHRS,"Gomoll,Andrea Sarah",24,25,3.225,3.192,41.7,50,4.2,0,1
EDUC,251,EDUC PSY FOR ELEM TCHRS,"Thompson,Naomi",18,18,3.128,3.094,44.4,33.3,16.7,0,0
EDUC,251,EDUC PSY FOR ELEM TCHRS,"Georgen,Chris Michael",20,20,3.635,3.337,65,35,0,0,0
EDUC,312,LEARNING: THEORY INTO PRACTICE,"Uttamchandani,Suraj Lalchand",27,27,3.411,3.356,44.4,55.6,0,0,0
EDUC,312,LEARNING: THEORY INTO PRACTICE,"Uttamchandani,Suraj Lalchand",10,16,3.38,2.95,60,30,10,0,1
EDUC,312,LEARNING: THEORY INTO PRACTICE,"O'Neill,Daniel James",27,28,3.411,3.2,55.6,33.3,11.1,0,0
EDUC,313,ADOLESCENTS IN A LRNG COMMUN,"Waldron,Mary",25,27,2.888,3.027,20,60,16,4,1
