Enrollment Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
5,72315,Erich Matthes; Paolo Mancosu,3,Philosophy,2,Letter Grade,Ind Moral/Soc Just
7,72315,Erich Matthes; Paolo Mancosu,2.7,Philosophy,2,Letter Grade,Ind Moral/Soc Just
1,72315,Erich Matthes; Paolo Mancosu,2.3,Philosophy,2,Letter Grade,Ind Moral/Soc Just
2,72315,Erich Matthes; Paolo Mancosu,2,Philosophy,2,Letter Grade,Ind Moral/Soc Just
1,72315,Erich Matthes; Paolo Mancosu,1.7,Philosophy,2,Letter Grade,Ind Moral/Soc Just
2,72315,Erich Matthes; Paolo Mancosu,0,Philosophy,2,Letter Grade,Ind Moral/Soc Just
3,72315,Erich Matthes; Paolo Mancosu,,Philosophy,2,Non-Letter Grade,Ind Moral/Soc Just
1,72315,Erich Matthes; Paolo Mancosu,,Philosophy,2,Non-Letter Grade,Ind Moral/Soc Just
2,72325,Katrina Winzeler; Paolo Mancosu,4,Philosophy,3,Letter Grade,Nature Of Mind
2,72325,Katrina Winzeler; Paolo Mancosu,3.7,Philosophy,3,Letter Grade,Nature Of Mind
5,72325,Katrina Winzeler; Paolo Mancosu,3.3,Philosophy,3,Letter Grade,Nature Of Mind
14,72325,Katrina Winzeler; Paolo Mancosu,3,Philosophy,3,Letter Grade,Nature Of Mind
3,72325,Katrina Winzeler; Paolo Mancosu,2.7,Philosophy,3,Letter Grade,Nature Of Mind
1,72325,Katrina Winzeler; Paolo Mancosu,2.3,Philosophy,3,Letter Grade,Nature Of Mind
1,72325,Katrina Winzeler; Paolo Mancosu,2,Philosophy,3,Letter Grade,Nature Of Mind
2,72325,Katrina Winzeler; Paolo Mancosu,0,Philosophy,3,Letter Grade,Nature Of Mind
1,72325,Katrina Winzeler; Paolo Mancosu,,Philosophy,3,Non-Letter Grade,Nature Of Mind
3,72335,Erin Beeghly; Paolo Mancosu,4,Philosophy,6,Letter Grade,Man:  God/Soc W Lit
3,72335,Erin Beeghly; Paolo Mancosu,3.7,Philosophy,6,Letter Grade,Man:  God/Soc W Lit
5,72335,Erin Beeghly; Paolo Mancosu,3.3,Philosophy,6,Letter Grade,Man:  God/Soc W Lit
1,72335,Erin Beeghly; Paolo Mancosu,3,Philosophy,6,Letter Grade,Man:  God/Soc W Lit
1,72335,Erin Beeghly; Paolo Mancosu,2.7,Philosophy,6,Letter Grade,Man:  God/Soc W Lit
1,72335,Erin Beeghly; Paolo Mancosu,2.3,Philosophy,6,Letter Grade,Man:  God/Soc W Lit
1,72335,Erin Beeghly; Paolo Mancosu,2,Philosophy,6,Letter Grade,Man:  God/Soc W Lit
1,72335,Erin Beeghly; Paolo Mancosu,0,Philosophy,6,Letter Grade,Man:  God/Soc W Lit
3,72355,Michael Rieppel; Paolo Mancosu,4,Philosophy,12A,Letter Grade,Intro To Logic
8,72355,Michael Rieppel; Paolo Mancosu,4,Philosophy,12A,Letter Grade,Intro To Logic
5,72355,Michael Rieppel; Paolo Mancosu,3.7,Philosophy,12A,Letter Grade,Intro To Logic
7,72355,Michael Rieppel; Paolo Mancosu,3.3,Philosophy,12A,Letter Grade,Intro To Logic
2,72355,Michael Rieppel; Paolo Mancosu,3,Philosophy,12A,Letter Grade,Intro To Logic
2,72355,Michael Rieppel; Paolo Mancosu,2.7,Philosophy,12A,Letter Grade,Intro To Logic
2,72355,Michael Rieppel; Paolo Mancosu,2.3,Philosophy,12A,Letter Grade,Intro To Logic
1,72355,Michael Rieppel; Paolo Mancosu,2,Philosophy,12A,Letter Grade,Intro To Logic
2,72355,Michael Rieppel; Paolo Mancosu,1.7,Philosophy,12A,Letter Grade,Intro To Logic
3,72355,Michael Rieppel; Paolo Mancosu,1.3,Philosophy,12A,Letter Grade,Intro To Logic
7,72355,Michael Rieppel; Paolo Mancosu,,Philosophy,12A,Non-Letter Grade,Intro To Logic
1,72355,Michael Rieppel; Paolo Mancosu,,Philosophy,12A,Non-Letter Grade,Intro To Logic
9,72365,Justin Bledin; Paolo Mancosu,4,Philosophy,12A,Letter Grade,Intro To Logic
9,72365,Justin Bledin; Paolo Mancosu,4,Philosophy,12A,Letter Grade,Intro To Logic
6,72365,Justin Bledin; Paolo Mancosu,3.7,Philosophy,12A,Letter Grade,Intro To Logic
3,72365,Justin Bledin; Paolo Mancosu,3.3,Philosophy,12A,Letter Grade,Intro To Logic
2,72365,Justin Bledin; Paolo Mancosu,3,Philosophy,12A,Letter Grade,Intro To Logic
6,72365,Justin Bledin; Paolo Mancosu,2.7,Philosophy,12A,Letter Grade,Intro To Logic
1,72365,Justin Bledin; Paolo Mancosu,2.3,Philosophy,12A,Letter Grade,Intro To Logic
2,72365,Justin Bledin; Paolo Mancosu,2,Philosophy,12A,Letter Grade,Intro To Logic
1,72365,Justin Bledin; Paolo Mancosu,1.7,Philosophy,12A,Letter Grade,Intro To Logic
1,72365,Justin Bledin; Paolo Mancosu,1.3,Philosophy,12A,Letter Grade,Intro To Logic
4,72365,Justin Bledin; Paolo Mancosu,0,Philosophy,12A,Letter Grade,Intro To Logic
11,72365,Justin Bledin; Paolo Mancosu,,Philosophy,12A,Non-Letter Grade,Intro To Logic
4,72365,Justin Bledin; Paolo Mancosu,,Philosophy,12A,Non-Letter Grade,Intro To Logic
3,72375,Paolo Mancosu; Vanessa De Harven,4,Philosophy,25A,Letter Grade,Ancient Philosophy
3,72375,Paolo Mancosu; Vanessa De Harven,3.7,Philosophy,25A,Letter Grade,Ancient Philosophy
3,72375,Paolo Mancosu; Vanessa De Harven,3.3,Philosophy,25A,Letter Grade,Ancient Philosophy
5,72375,Paolo Mancosu; Vanessa De Harven,3,Philosophy,25A,Letter Grade,Ancient Philosophy
5,72375,Paolo Mancosu; Vanessa De Harven,2.7,Philosophy,25A,Letter Grade,Ancient Philosophy
1,72375,Paolo Mancosu; Vanessa De Harven,1.7,Philosophy,25A,Letter Grade,Ancient Philosophy
2,72375,Paolo Mancosu; Vanessa De Harven,0,Philosophy,25A,Letter Grade,Ancient Philosophy
1,72375,Paolo Mancosu; Vanessa De Harven,,Philosophy,25A,Non-Letter Grade,Ancient Philosophy
2,72385,Joseph Barnes; Paolo Mancosu,4,Philosophy,25A,Letter Grade,Ancient Philosophy
2,72385,Joseph Barnes; Paolo Mancosu,3.7,Philosophy,25A,Letter Grade,Ancient Philosophy
3,72385,Joseph Barnes; Paolo Mancosu,3.3,Philosophy,25A,Letter Grade,Ancient Philosophy
3,72385,Joseph Barnes; Paolo Mancosu,3,Philosophy,25A,Letter Grade,Ancient Philosophy
1,72385,Joseph Barnes; Paolo Mancosu,2,Philosophy,25A,Letter Grade,Ancient Philosophy
1,72385,Joseph Barnes; Paolo Mancosu,1.7,Philosophy,25A,Letter Grade,Ancient Philosophy
1,72385,Joseph Barnes; Paolo Mancosu,0,Philosophy,25A,Letter Grade,Ancient Philosophy
5,72385,Joseph Barnes; Paolo Mancosu,,Philosophy,25A,Non-Letter Grade,Ancient Philosophy
1,72385,Joseph Barnes; Paolo Mancosu,,Philosophy,25A,Non-Letter Grade,Ancient Philosophy
5,72395,Paolo Mancosu; Zachary Bruce,3.7,Philosophy,25B,Letter Grade,Modern Philosophy
4,72395,Paolo Mancosu; Zachary Bruce,3.3,Philosophy,25B,Letter Grade,Modern Philosophy
5,72395,Paolo Mancosu; Zachary Bruce,3,Philosophy,25B,Letter Grade,Modern Philosophy
1,72395,Paolo Mancosu; Zachary Bruce,2.7,Philosophy,25B,Letter Grade,Modern Philosophy
1,72395,Paolo Mancosu; Zachary Bruce,1,Philosophy,25B,Letter Grade,Modern Philosophy
1,72395,Paolo Mancosu; Zachary Bruce,,Philosophy,25B,Non-Letter Grade,Modern Philosophy
4,72405,Lindsay Crawford; Paolo Mancosu,4,Philosophy,25B,Letter Grade,Modern Philosophy
2,72405,Lindsay Crawford; Paolo Mancosu,3.7,Philosophy,25B,Letter Grade,Modern Philosophy
5,72405,Lindsay Crawford; Paolo Mancosu,3.3,Philosophy,25B,Letter Grade,Modern Philosophy
3,72405,Lindsay Crawford; Paolo Mancosu,3,Philosophy,25B,Letter Grade,Modern Philosophy
4,72405,Lindsay Crawford; Paolo Mancosu,2.7,Philosophy,25B,Letter Grade,Modern Philosophy
1,72405,Lindsay Crawford; Paolo Mancosu,2.3,Philosophy,25B,Letter Grade,Modern Philosophy
1,72405,Lindsay Crawford; Paolo Mancosu,0,Philosophy,25B,Letter Grade,Modern Philosophy
4,72405,Lindsay Crawford; Paolo Mancosu,,Philosophy,25B,Non-Letter Grade,Modern Philosophy
2,72425,Florian Grosser,4,Philosophy,115,Letter Grade,Political Philos
5,72425,Florian Grosser,3.7,Philosophy,115,Letter Grade,Political Philos
2,72425,Florian Grosser,3.3,Philosophy,115,Letter Grade,Political Philos
7,72425,Florian Grosser,3,Philosophy,115,Letter Grade,Political Philos
4,72425,Florian Grosser,2.7,Philosophy,115,Letter Grade,Political Philos
2,72425,Florian Grosser,2.3,Philosophy,115,Letter Grade,Political Philos
1,72425,Florian Grosser,1.7,Philosophy,115,Letter Grade,Political Philos
1,72425,Florian Grosser,0.7,Philosophy,115,Letter Grade,Political Philos
5,72425,Florian Grosser,,Philosophy,115,Non-Letter Grade,Political Philos
1,72415,Paul Skokowski,4,Philosophy,128,Letter Grade,Phil Of Science
5,72415,Paul Skokowski,4,Philosophy,128,Letter Grade,Phil Of Science
6,72415,Paul Skokowski,3.7,Philosophy,128,Letter Grade,Phil Of Science
2,72415,Paul Skokowski,3.3,Philosophy,128,Letter Grade,Phil Of Science
8,72415,Paul Skokowski,3,Philosophy,128,Letter Grade,Phil Of Science
3,72415,Paul Skokowski,2.7,Philosophy,128,Letter Grade,Phil Of Science
3,72415,Paul Skokowski,,Philosophy,128,Non-Letter Grade,Phil Of Science
1,72415,Paul Skokowski,,Philosophy,128,Non-Letter Grade,Phil Of Science
2,72445,Owen Flanagan,4,Philosophy,132,Letter Grade,Philosophy Of Mind
8,72445,Owen Flanagan,3.7,Philosophy,132,Letter Grade,Philosophy Of Mind
14,72445,Owen Flanagan,3.3,Philosophy,132,Letter Grade,Philosophy Of Mind
5,72445,Owen Flanagan,3,Philosophy,132,Letter Grade,Philosophy Of Mind
2,72445,Owen Flanagan,2.7,Philosophy,132,Letter Grade,Philosophy Of Mind
1,72445,Owen Flanagan,0,Philosophy,132,Letter Grade,Philosophy Of Mind
5,72445,Owen Flanagan,,Philosophy,132,Non-Letter Grade,Philosophy Of Mind
1,72445,Owen Flanagan,,Philosophy,132,Non-Letter Grade,Philosophy Of Mind
11,72455,Justin Tiwald,4,Philosophy,153,Letter Grade,Chinese Philosophy
9,72455,Justin Tiwald,3.7,Philosophy,153,Letter Grade,Chinese Philosophy
6,72455,Justin Tiwald,3.3,Philosophy,153,Letter Grade,Chinese Philosophy
5,72455,Justin Tiwald,3,Philosophy,153,Letter Grade,Chinese Philosophy
1,72455,Justin Tiwald,,Philosophy,153,Non-Letter Grade,Chinese Philosophy
1,72465,Gabriele Mras,4,Philosophy,178,Letter Grade,Kant
4,72465,Gabriele Mras,4,Philosophy,178,Letter Grade,Kant
2,72465,Gabriele Mras,3.7,Philosophy,178,Letter Grade,Kant
3,72465,Gabriele Mras,3.3,Philosophy,178,Letter Grade,Kant
2,72465,Gabriele Mras,3,Philosophy,178,Letter Grade,Kant
3,72465,Gabriele Mras,2.7,Philosophy,178,Letter Grade,Kant
1,72465,Gabriele Mras,2.3,Philosophy,178,Letter Grade,Kant
1,72465,Gabriele Mras,2,Philosophy,178,Letter Grade,Kant
2,72465,Gabriele Mras,,Philosophy,178,Non-Letter Grade,Kant
1,72465,Gabriele Mras,,Philosophy,178,Non-Letter Grade,Kant
1,72485,Gabriele Mras,4,Philosophy,181,Letter Grade,Hegel
1,72485,Gabriele Mras,4,Philosophy,181,Letter Grade,Hegel
3,72485,Gabriele Mras,3.7,Philosophy,181,Letter Grade,Hegel
2,72485,Gabriele Mras,3.3,Philosophy,181,Letter Grade,Hegel
3,72485,Gabriele Mras,3,Philosophy,181,Letter Grade,Hegel
2,72485,Gabriele Mras,2.7,Philosophy,181,Letter Grade,Hegel
1,72485,Gabriele Mras,2.3,Philosophy,181,Letter Grade,Hegel
2,72485,Gabriele Mras,2,Philosophy,181,Letter Grade,Hegel
1,72485,Gabriele Mras,1.7,Philosophy,181,Letter Grade,Hegel
3,72485,Gabriele Mras,,Philosophy,181,Non-Letter Grade,Hegel
8,72515,Nicholas Kolodny,,Philosophy,299,Non-Letter Grade,Independent Study
1,72520,Seth Yalcin,,Philosophy,299,Non-Letter Grade,Independent Study
4,72905,Toni Mar,4,Physical Education,1,Letter Grade,Pe Activities
1,72905,Toni Mar,3,Physical Education,1,Letter Grade,Pe Activities
1,72905,Toni Mar,1,Physical Education,1,Letter Grade,Pe Activities
8,72905,Toni Mar,,Physical Education,1,Non-Letter Grade,Pe Activities
7,72910,Toni Mar,4,Physical Education,1,Letter Grade,Pe Activities
6,72910,Toni Mar,,Physical Education,1,Non-Letter Grade,Pe Activities
2,72910,Toni Mar,,Physical Education,1,Non-Letter Grade,Pe Activities
4,72915,Toni Mar,4,Physical Education,1,Letter Grade,Pe Activities
1,72915,Toni Mar,0,Physical Education,1,Letter Grade,Pe Activities
5,72915,Toni Mar,,Physical Education,1,Non-Letter Grade,Pe Activities
2,72915,Toni Mar,,Physical Education,1,Non-Letter Grade,Pe Activities
2,72925,Richard Morris,4,Physical Education,1,Letter Grade,Pe Activities
5,72925,Richard Morris,4,Physical Education,1,Letter Grade,Pe Activities
9,72925,Richard Morris,,Physical Education,1,Non-Letter Grade,Pe Activities
1,72925,Richard Morris,,Physical Education,1,Non-Letter Grade,Pe Activities
1,72925,Richard Morris,,Physical Education,1,Non-Letter Grade,Pe Activities
10,72930,Lon Rork,4,Physical Education,1,Letter Grade,Pe Activities
18,72930,Lon Rork,,Physical Education,1,Non-Letter Grade,Pe Activities
1,72935,Dini Wong,4,Physical Education,1,Letter Grade,Pe Activities
4,72935,Dini Wong,0,Physical Education,1,Letter Grade,Pe Activities
13,72935,Dini Wong,,Physical Education,1,Non-Letter Grade,Pe Activities
2,72935,Dini Wong,,Physical Education,1,Non-Letter Grade,Pe Activities
1,72935,Dini Wong,,Physical Education,1,Non-Letter Grade,Pe Activities
5,72950,Jason Britton,4,Physical Education,1,Letter Grade,Pe Activities
3,72950,Jason Britton,0,Physical Education,1,Letter Grade,Pe Activities
12,72950,Jason Britton,,Physical Education,1,Non-Letter Grade,Pe Activities
2,72950,Jason Britton,,Physical Education,1,Non-Letter Grade,Pe Activities
4,72950,Jason Britton,,Physical Education,1,Non-Letter Grade,Pe Activities
7,72955,Lon Rork,4,Physical Education,1,Letter Grade,Pe Activities
2,72955,Lon Rork,,Physical Education,1,Non-Letter Grade,Pe Activities
1,72955,Lon Rork,,Physical Education,1,Non-Letter Grade,Pe Activities
1,72960,Jason Britton,4,Physical Education,1,Letter Grade,Pe Activities
1,72960,Jason Britton,3.7,Physical Education,1,Letter Grade,Pe Activities
12,72960,Jason Britton,,Physical Education,1,Non-Letter Grade,Pe Activities
2,72960,Jason Britton,,Physical Education,1,Non-Letter Grade,Pe Activities
8,72970,Sue Johannessen,4,Physical Education,32,Letter Grade,Fitness: Phs Ada/Ex
1,72970,Sue Johannessen,3.7,Physical Education,32,Letter Grade,Fitness: Phs Ada/Ex
2,72970,Sue Johannessen,3.3,Physical Education,32,Letter Grade,Fitness: Phs Ada/Ex
3,72970,Sue Johannessen,2.7,Physical Education,32,Letter Grade,Fitness: Phs Ada/Ex
1,72970,Sue Johannessen,2,Physical Education,32,Letter Grade,Fitness: Phs Ada/Ex
2,72970,Sue Johannessen,1.7,Physical Education,32,Letter Grade,Fitness: Phs Ada/Ex
7,72970,Sue Johannessen,,Physical Education,32,Non-Letter Grade,Fitness: Phs Ada/Ex
1,72970,Sue Johannessen,,Physical Education,32,Non-Letter Grade,Fitness: Phs Ada/Ex
1,72980,Sue Johannessen,4,Physical Education,C129,Letter Grade,Human Physiol Assmt
1,73505,Michael Bloxham,4,Physics,7A,Letter Grade,Scient Engin Phys
9,73505,Michael Bloxham,4,Physics,7A,Letter Grade,Scient Engin Phys
7,73505,Michael Bloxham,3.7,Physics,7A,Letter Grade,Scient Engin Phys
2,73505,Michael Bloxham,3.3,Physics,7A,Letter Grade,Scient Engin Phys
14,73505,Michael Bloxham,3,Physics,7A,Letter Grade,Scient Engin Phys
2,73505,Michael Bloxham,2.7,Physics,7A,Letter Grade,Scient Engin Phys
4,73505,Michael Bloxham,2.3,Physics,7A,Letter Grade,Scient Engin Phys
8,73505,Michael Bloxham,2,Physics,7A,Letter Grade,Scient Engin Phys
1,73505,Michael Bloxham,1.7,Physics,7A,Letter Grade,Scient Engin Phys
1,73505,Michael Bloxham,0,Physics,7A,Letter Grade,Scient Engin Phys
2,73505,Michael Bloxham,,Physics,7A,Non-Letter Grade,Scient Engin Phys
3,73505,Michael Bloxham,,Physics,7A,Non-Letter Grade,Scient Engin Phys
2,73540,Aaron Hammack,4,Physics,7B,Letter Grade,Scient Engin Phys
10,73540,Aaron Hammack,4,Physics,7B,Letter Grade,Scient Engin Phys
9,73540,Aaron Hammack,3.7,Physics,7B,Letter Grade,Scient Engin Phys
9,73540,Aaron Hammack,3.3,Physics,7B,Letter Grade,Scient Engin Phys
6,73540,Aaron Hammack,3,Physics,7B,Letter Grade,Scient Engin Phys
12,73540,Aaron Hammack,2.7,Physics,7B,Letter Grade,Scient Engin Phys
11,73540,Aaron Hammack,2.3,Physics,7B,Letter Grade,Scient Engin Phys
5,73540,Aaron Hammack,2,Physics,7B,Letter Grade,Scient Engin Phys
3,73540,Aaron Hammack,1.7,Physics,7B,Letter Grade,Scient Engin Phys
4,73540,Aaron Hammack,1,Physics,7B,Letter Grade,Scient Engin Phys
1,73540,Aaron Hammack,0.7,Physics,7B,Letter Grade,Scient Engin Phys
5,73540,Aaron Hammack,0,Physics,7B,Letter Grade,Scient Engin Phys
1,73585,Xiaosheng Huang,4,Physics,7C,Letter Grade,Scient Engin Phys
7,73585,Xiaosheng Huang,4,Physics,7C,Letter Grade,Scient Engin Phys
6,73585,Xiaosheng Huang,3.3,Physics,7C,Letter Grade,Scient Engin Phys
10,73585,Xiaosheng Huang,3,Physics,7C,Letter Grade,Scient Engin Phys
2,73585,Xiaosheng Huang,2.3,Physics,7C,Letter Grade,Scient Engin Phys
3,73585,Xiaosheng Huang,2,Physics,7C,Letter Grade,Scient Engin Phys
2,73585,Xiaosheng Huang,1.7,Physics,7C,Letter Grade,Scient Engin Phys
1,73585,Xiaosheng Huang,0,Physics,7C,Letter Grade,Scient Engin Phys
1,73585,Xiaosheng Huang,,Physics,7C,Non-Letter Grade,Scient Engin Phys
13,73610,William Golightly,4,Physics,8A,Letter Grade,Intro Physics
13,73610,William Golightly,4,Physics,8A,Letter Grade,Intro Physics
14,73610,William Golightly,3.7,Physics,8A,Letter Grade,Intro Physics
18,73610,William Golightly,3.3,Physics,8A,Letter Grade,Intro Physics
21,73610,William Golightly,3,Physics,8A,Letter Grade,Intro Physics
20,73610,William Golightly,2.7,Physics,8A,Letter Grade,Intro Physics
12,73610,William Golightly,2.3,Physics,8A,Letter Grade,Intro Physics
9,73610,William Golightly,2,Physics,8A,Letter Grade,Intro Physics
10,73610,William Golightly,1.7,Physics,8A,Letter Grade,Intro Physics
3,73610,William Golightly,1.3,Physics,8A,Letter Grade,Intro Physics
1,73610,William Golightly,1,Physics,8A,Letter Grade,Intro Physics
1,73610,William Golightly,0.7,Physics,8A,Letter Grade,Intro Physics
8,73610,William Golightly,0,Physics,8A,Letter Grade,Intro Physics
4,73610,William Golightly,,Physics,8A,Non-Letter Grade,Intro Physics
3,73610,William Golightly,,Physics,8A,Non-Letter Grade,Intro Physics
10,73695,Terrence Buehler,4,Physics,8B,Letter Grade,Intro Physics
16,73695,Terrence Buehler,4,Physics,8B,Letter Grade,Intro Physics
13,73695,Terrence Buehler,3.7,Physics,8B,Letter Grade,Intro Physics
17,73695,Terrence Buehler,3.3,Physics,8B,Letter Grade,Intro Physics
22,73695,Terrence Buehler,3,Physics,8B,Letter Grade,Intro Physics
26,73695,Terrence Buehler,2.7,Physics,8B,Letter Grade,Intro Physics
13,73695,Terrence Buehler,2.3,Physics,8B,Letter Grade,Intro Physics
11,73695,Terrence Buehler,2,Physics,8B,Letter Grade,Intro Physics
17,73695,Terrence Buehler,1.7,Physics,8B,Letter Grade,Intro Physics
9,73695,Terrence Buehler,1,Physics,8B,Letter Grade,Intro Physics
7,73695,Terrence Buehler,0,Physics,8B,Letter Grade,Intro Physics
1,73695,Terrence Buehler,,Physics,8B,Non-Letter Grade,Intro Physics
1,73695,Terrence Buehler,,Physics,8B,Non-Letter Grade,Intro Physics
3,73815,Charles Wohl,4,Physics,137A,Letter Grade,Quantum Mechanics
5,73815,Charles Wohl,4,Physics,137A,Letter Grade,Quantum Mechanics
3,73815,Charles Wohl,3.7,Physics,137A,Letter Grade,Quantum Mechanics
2,73815,Charles Wohl,3.3,Physics,137A,Letter Grade,Quantum Mechanics
5,73815,Charles Wohl,3,Physics,137A,Letter Grade,Quantum Mechanics
2,73815,Charles Wohl,2.7,Physics,137A,Letter Grade,Quantum Mechanics
1,73815,Charles Wohl,2.3,Physics,137A,Letter Grade,Quantum Mechanics
4,73815,Charles Wohl,2,Physics,137A,Letter Grade,Quantum Mechanics
2,73815,Charles Wohl,1.7,Physics,137A,Letter Grade,Quantum Mechanics
5,73815,Charles Wohl,0,Physics,137A,Letter Grade,Quantum Mechanics
13,73825,Alex Zettl,,Physics,199,Non-Letter Grade,Superv Indep Study
1,73830,Steven Boggs,,Physics,199,Non-Letter Grade,Superv Indep Study
1,73835,Feng Wang,,Physics,199,Non-Letter Grade,Superv Indep Study
1,73840,Yury Kolomensky,,Physics,199,Non-Letter Grade,Superv Indep Study
1,73845,Stuart Freedman,,Physics,199,Non-Letter Grade,Superv Indep Study
1,73850,Raphael Bousso,,Physics,295,Non-Letter Grade,Special Study
1,73855,Saul Perlmutter,,Physics,295,Non-Letter Grade,Special Study
1,73860,Joel Moore,,Physics,295,Non-Letter Grade,Special Study
1,73900,Stuart Freedman,,Physics,299,Non-Letter Grade,Research
1,73905,Carlos Bustamante,,Physics,299,Non-Letter Grade,Research
1,73910,Marjorie Shapiro,,Physics,299,Non-Letter Grade,Research
1,73915,Steven Louie,,Physics,299,Non-Letter Grade,Research
1,73920,Michael Crommie,,Physics,299,Non-Letter Grade,Research
1,73925,Irfan Siddiqi,,Physics,299,Non-Letter Grade,Research
1,73930,Ori Ganor,,Physics,299,Non-Letter Grade,Research
1,73935,Marjorie Shapiro,,Physics,299,Non-Letter Grade,Research
1,73940,Edgar Knobloch,,Physics,299,Non-Letter Grade,Research
1,73945,Jan Liphardt,,Physics,299,Non-Letter Grade,Research
1,73950,Feng Wang,,Physics,299,Non-Letter Grade,Research
1,73955,Alex Zettl,,Physics,299,Non-Letter Grade,Research
1,74725,Steven Lindow,,Plant Biology,199,Non-Letter Grade,Superv Indep Study
3,74845,John Coates,,Plant Biology,299,Non-Letter Grade,Graduate Research
1,74930,Peggy Lemaux,,Plant Biology,299,Non-Letter Grade,Graduate Research
2,75605,Leonid Kil,4,Political Economy,100,Letter Grade,Theory Of Pol Econ
9,75605,Leonid Kil,3.7,Political Economy,100,Letter Grade,Theory Of Pol Econ
17,75605,Leonid Kil,3.3,Political Economy,100,Letter Grade,Theory Of Pol Econ
14,75605,Leonid Kil,3,Political Economy,100,Letter Grade,Theory Of Pol Econ
7,75605,Leonid Kil,2.7,Political Economy,100,Letter Grade,Theory Of Pol Econ
1,75605,Leonid Kil,2.3,Political Economy,100,Letter Grade,Theory Of Pol Econ
1,75605,Leonid Kil,,Political Economy,100,Non-Letter Grade,Theory Of Pol Econ
6,75610,Stephen Gross,4,Political Economy,101,Letter Grade,Contemp Theo Pol Ec
4,75610,Stephen Gross,3.7,Political Economy,101,Letter Grade,Contemp Theo Pol Ec
5,75610,Stephen Gross,3.3,Political Economy,101,Letter Grade,Contemp Theo Pol Ec
21,75610,Stephen Gross,3,Political Economy,101,Letter Grade,Contemp Theo Pol Ec
3,75610,Stephen Gross,2.7,Political Economy,101,Letter Grade,Contemp Theo Pol Ec
1,75610,Stephen Gross,2.3,Political Economy,101,Letter Grade,Contemp Theo Pol Ec
1,75610,Stephen Gross,2,Political Economy,101,Letter Grade,Contemp Theo Pol Ec
1,75610,Stephen Gross,0,Political Economy,101,Letter Grade,Contemp Theo Pol Ec
1,75648,James Lincoln,,Political Economy,197,Non-Letter Grade,Field Study
7,75905,John Hanley; Taeku Lee,4,Political Science,1,Letter Grade,Intro American Pol
9,75905,John Hanley; Taeku Lee,3.7,Political Science,1,Letter Grade,Intro American Pol
12,75905,John Hanley; Taeku Lee,3.3,Political Science,1,Letter Grade,Intro American Pol
10,75905,John Hanley; Taeku Lee,3,Political Science,1,Letter Grade,Intro American Pol
4,75905,John Hanley; Taeku Lee,2.7,Political Science,1,Letter Grade,Intro American Pol
6,75905,John Hanley; Taeku Lee,2.3,Political Science,1,Letter Grade,Intro American Pol
1,75905,John Hanley; Taeku Lee,1.7,Political Science,1,Letter Grade,Intro American Pol
1,75905,John Hanley; Taeku Lee,0.7,Political Science,1,Letter Grade,Intro American Pol
2,75905,John Hanley; Taeku Lee,0,Political Science,1,Letter Grade,Intro American Pol
15,75905,John Hanley; Taeku Lee,,Political Science,1,Non-Letter Grade,Intro American Pol
2,75905,John Hanley; Taeku Lee,,Political Science,1,Non-Letter Grade,Intro American Pol
1,75905,John Hanley; Taeku Lee,,Political Science,1,Non-Letter Grade,Intro American Pol
3,75930,Jason Reiner,4,Political Science,2,Letter Grade,Intro Comparat Pol
2,75930,Jason Reiner,3.7,Political Science,2,Letter Grade,Intro Comparat Pol
3,75930,Jason Reiner,3.3,Political Science,2,Letter Grade,Intro Comparat Pol
2,75930,Jason Reiner,3,Political Science,2,Letter Grade,Intro Comparat Pol
2,75930,Jason Reiner,2.7,Political Science,2,Letter Grade,Intro Comparat Pol
2,75930,Jason Reiner,2.3,Political Science,2,Letter Grade,Intro Comparat Pol
1,75930,Jason Reiner,2,Political Science,2,Letter Grade,Intro Comparat Pol
1,75930,Jason Reiner,1.7,Political Science,2,Letter Grade,Intro Comparat Pol
1,75930,Jason Reiner,0,Political Science,2,Letter Grade,Intro Comparat Pol
5,75930,Jason Reiner,,Political Science,2,Non-Letter Grade,Intro Comparat Pol
17,75955,Sean Gailmard,4,Political Science,3,Letter Grade,Empirical Analysis
14,75955,Sean Gailmard,3.7,Political Science,3,Letter Grade,Empirical Analysis
10,75955,Sean Gailmard,3.3,Political Science,3,Letter Grade,Empirical Analysis
18,75955,Sean Gailmard,3,Political Science,3,Letter Grade,Empirical Analysis
7,75955,Sean Gailmard,2.7,Political Science,3,Letter Grade,Empirical Analysis
3,75955,Sean Gailmard,2.3,Political Science,3,Letter Grade,Empirical Analysis
13,75955,Sean Gailmard,2,Political Science,3,Letter Grade,Empirical Analysis
1,75955,Sean Gailmard,1.7,Political Science,3,Letter Grade,Empirical Analysis
2,75955,Sean Gailmard,1.3,Political Science,3,Letter Grade,Empirical Analysis
2,75955,Sean Gailmard,1,Political Science,3,Letter Grade,Empirical Analysis
2,75955,Sean Gailmard,0,Political Science,3,Letter Grade,Empirical Analysis
1,75955,Sean Gailmard,,Political Science,3,Non-Letter Grade,Empirical Analysis
3,75955,Sean Gailmard,,Political Science,3,Non-Letter Grade,Empirical Analysis
9,75980,Jennifer Ring,4,Political Science,109R,Letter Grade,Topics In Amer Pol
43,75980,Jennifer Ring,4,Political Science,109R,Letter Grade,Topics In Amer Pol
